xRGB,yRGB,R,G,B
9,0,16,188,48
0,19,233,213,210
12,19,39,70,171
0,3,238,98,95
9,12,100,93,168
14,10,5,175,130
7,18,99,92,214
0,13,219,49,252
2,8,183,0,90
19,8,234,194,147
16,12,97,179,190
7,19,89,21,224
5,5,116,17,26
0,19,253,201,222
19,18,34,148,210
3,13,203,74,163
3,0,150,144,46
9,2,50,135,0
6,6,59,54,36
0,3,232,106,55
19,12,141,176,230
3,10,145,26,129
16,0,161,206,84
6,19,109,14,213
15,9,121,197,197
17,17,32,208,194
15,2,145,203,89
12,19,9,24,196
10,3,110,141,41
17,19,0,110,193
14,14,36,213,141
3,10,144,26,131
10,9,118,143,166
19,5,215,213,128
19,10,181,221,222
11,18,33,101,171
9,9,86,126,135
1,19,172,104,191
2,5,151,73,97
8,14,81,116,199
15,14,7,228,130
12,4,93,164,63
10,18,62,98,177
5,0,0,107,4
0,8,163,17,65
0,0,165,135,2
19,0,213,197,29
15,8,131,203,146
13,0,139,151,64
13,14,58,163,170
4,19,142,90,231
0,5,197,108,82
10,5,76,231,55
5,18,115,110,245
19,14,30,253,159
16,19,22,179,145
2,13,160,21,175
4,9,94,1,117
0,2,238,112,22
0,15,242,36,149
9,15,80,146,220
18,0,178,171,2
5,0,75,89,5
18,6,150,236,161
3,5,220,27,41
19,6,242,239,221
5,16,133,129,211
2,16,175,119,183
11,5,71,252,71
8,1,2,162,34
4,4,114,111,37
6,12,126,109,201
0,10,179,48,155
6,18,147,123,196
0,5,228,40,55
12,19,45,111,199
19,3,217,240,178
7,9,52,13,126
12,11,87,167,193
0,13,230,9,249
17,9,196,186,192
1,0,161,42,19
14,2,168,254,85
7,9,4,13,183
1,8,195,61,141
9,0,8,180,52
5,12,50,12,229
6,5,23,52,95
17,19,0,130,197
11,11,55,70,196
10,6,8,87,149
19,14,10,232,202
5,2,32,74,55
19,7,241,188,188
0,0,197,27,32
19,4,237,212,180
16,19,14,151,168
14,1,94,253,85
1,6,120,54,118
15,0,145,233,25
15,4,132,252,78
19,7,200,225,136
9,0,5,190,57
15,11,70,189,171
5,18,149,150,177
0,16,213,48,230
18,14,54,195,234
19,8,160,228,151
0,10,233,87,133
5,4,62,48,60
5,12,108,2,208
10,4,109,136,43
11,9,68,145,140
0,6,167,75,123
19,7,230,243,240
9,0,34,140,25
1,11,164,39,146
15,4,187,164,104
5,18,149,166,168
19,8,250,217,247
17,11,219,230,234
13,7,138,174,122
19,0,140,234,15
15,16,82,247,159
2,18,166,137,190
19,2,223,249,25
0,0,206,18,60
7,8,72,86,114
0,10,253,53,128
13,1,169,120,78
7,0,30,235,25
10,13,2,74,171
13,8,152,184,119
0,16,221,93,250
15,13,48,161,251
9,0,87,239,39
4,3,95,146,75
4,9,178,31,83
19,2,248,223,7
8,12,51,53,114
8,5,2,103,3
11,0,71,205,22
11,19,73,158,138
0,10,237,21,111
14,18,84,194,122
19,16,4,208,238
10,1,58,212,4
4,0,115,179,84
14,5,144,152,99
19,4,225,225,38
8,4,17,202,13
0,15,242,14,237
5,16,162,99,155
13,12,94,109,211
16,1,199,164,25
8,9,1,134,74
3,6,160,4,48
1,10,226,68,49
18,9,186,172,248
0,19,203,70,246
5,19,176,103,208
15,19,23,227,132
17,15,1,158,192
1,14,204,46,114
12,13,58,80,251
19,4,202,238,23
19,12,43,230,252
12,6,61,145,32
0,17,235,25,168
4,19,207,60,235
8,11,34,65,160
0,0,125,129,67
3,4,151,79,33
9,19,182,148,231
15,17,24,134,171
15,8,135,165,122
15,14,12,141,215
9,10,48,80,152
0,16,217,9,203
9,5,16,150,80
11,0,95,236,10
5,13,77,87,145
15,8,150,141,153
4,19,227,71,247
0,9,248,17,14
4,12,168,71,89
10,18,142,161,199
19,12,46,237,192
4,19,250,83,215
13,1,117,215,52
10,12,34,17,227
7,5,36,117,64
9,12,40,4,191
0,14,218,19,94
7,16,97,21,210
2,9,191,58,67
15,19,10,140,181
4,4,81,64,44
10,18,134,145,251
14,9,125,79,158
9,6,26,96,83
4,4,57,46,5
4,12,166,44,98
19,10,64,209,177
16,5,133,130,136
7,1,53,82,6
4,10,171,93,97
2,19,216,111,202
5,17,184,80,225
19,6,190,213,199
1,19,218,97,242
0,14,199,2,60
12,1,82,187,48
2,3,71,57,7
19,6,193,230,186
14,10,122,152,174
19,12,39,246,143
15,16,5,125,239
0,18,244,63,126
17,0,169,203,31
19,13,46,244,208
10,13,103,135,199
0,7,100,23,45
8,4,64,110,30
9,13,69,47,253
0,0,138,91,23
9,8,18,118,70
15,18,22,146,230
16,11,20,243,111
5,0,41,37,25
14,3,141,145,59
5,19,226,60,229
17,0,185,128,2
0,11,144,16,7
4,8,109,7,104
19,6,183,234,191
11,6,76,99,70
19,1,250,123,65
10,0,39,245,13
16,5,170,203,117
13,0,95,225,2
6,12,54,1,162
19,3,219,164,135
0,0,169,97,73
15,10,45,223,120
12,0,92,239,5
1,17,225,116,160
1,13,215,62,95
0,11,218,55,26
16,2,219,250,53
1,10,220,27,48
0,1,181,83,30
15,6,149,246,91
5,15,165,127,125
0,0,224,127,37
11,16,50,102,234
15,18,44,145,233
11,5,129,186,72
11,11,1,172,110
4,17,191,126,138
14,1,186,253,33
10,5,127,147,33
10,16,2,83,206
19,8,123,185,138
19,4,180,199,110
6,13,162,98,173
6,10,152,13,236
4,9,153,29,191
5,14,238,29,232
1,7,168,21,130
4,3,107,66,36
19,3,245,242,215
6,19,176,150,222
19,15,90,233,237
0,12,184,6,5
14,18,32,112,252
8,0,41,196,22
10,10,23,27,119
2,16,222,45,107
9,14,89,44,158
15,0,216,254,35
6,19,179,142,236
0,0,217,95,24
5,3,51,116,4
0,12,235,5,25
5,17,200,119,212
10,15,105,75,178
9,0,33,229,21
10,0,42,249,63
1,1,144,100,31
0,0,203,90,4
19,13,28,239,216
15,10,71,192,87
16,8,84,199,109
18,4,189,187,125
10,19,128,136,211
19,3,193,250,148
14,14,0,133,141
4,14,222,53,169
14,3,213,242,79
18,15,48,193,190
11,7,10,97,80
5,0,84,144,39
16,8,130,219,153
1,6,142,3,72
0,19,228,80,127
6,10,130,29,209
1,0,173,123,78
7,19,149,153,215
10,7,33,51,84
4,6,110,12,110
9,5,38,62,5
6,6,63,47,44
12,2,118,150,40
19,3,229,242,178
8,1,74,140,26
16,9,125,228,138
4,3,117,59,20
13,5,102,120,70
13,12,9,212,81
19,12,82,235,188
17,19,65,176,250
15,0,235,214,48
2,10,165,17,114
15,9,71,211,59
0,0,185,109,25
10,17,135,142,204
14,1,238,162,44
12,4,189,135,44
7,3,98,81,18
19,6,132,221,147
10,9,32,156,50
12,5,105,133,85
19,15,99,235,248
7,13,101,38,217
9,14,66,75,224
15,18,6,189,249
11,14,58,95,221
16,14,32,207,225
16,7,114,167,131
10,10,36,80,188
5,10,120,51,164
15,9,18,206,63
11,0,186,144,67
0,0,193,93,74
3,15,216,53,235
8,18,87,120,174
4,17,167,116,205
19,0,247,246,84
19,3,216,225,194
19,3,230,245,211
19,8,97,212,86
18,8,95,213,66
1,13,237,22,227
13,5,82,166,77
6,0,53,100,22
17,3,108,215,169
1,11,216,38,206
0,19,159,99,149
19,6,129,251,125
6,0,15,103,50
7,8,81,45,134
4,12,200,26,234
16,0,170,232,164
19,0,232,234,247
1,6,195,7,57
13,4,117,156,121
19,13,98,221,226
0,0,206,157,53
3,0,139,155,24
12,16,38,145,181
11,10,34,92,150
8,0,12,131,39
8,14,51,79,244
19,6,204,252,107
17,10,147,221,134
19,5,206,232,96
9,4,62,110,85
16,15,81,158,214
16,9,100,252,39
14,13,14,235,133
12,7,54,171,63
19,2,252,171,124
13,0,164,140,131
19,19,85,219,253
6,10,109,27,221
15,10,33,219,74
7,14,91,52,251
14,15,34,206,143
5,6,137,67,172
7,0,44,113,52
19,6,182,217,142
2,6,144,29,139
16,19,18,239,210
1,5,155,39,123
0,1,231,74,44
2,0,192,94,35
6,0,114,101,11
10,4,36,126,59
3,16,140,41,225
10,8,45,107,124
17,0,219,140,227
10,18,2,82,205
0,5,241,40,84
5,7,141,33,136
19,13,124,197,226
17,5,214,198,108
13,5,136,130,104
12,12,16,158,124
8,9,106,77,149
16,14,56,165,172
4,0,124,70,19
0,3,210,85,80
18,0,250,174,241
19,9,185,212,160
13,1,157,136,125
3,5,182,95,108
8,3,7,186,37
13,14,31,173,159
4,10,129,49,115
8,7,39,89,96
0,1,253,69,80
19,5,230,216,145
15,9,144,190,103
18,5,220,227,131
0,9,169,40,117
5,19,128,107,199
0,14,242,21,253
3,0,214,62,50
6,1,172,144,16
10,8,58,96,104
19,12,129,233,150
0,0,250,86,30
5,14,153,45,170
17,0,191,155,206
16,9,148,219,123
3,4,172,57,27
13,2,153,165,164
1,3,214,1,8
18,0,162,162,234
5,7,140,76,76
5,1,198,76,24
10,6,21,143,1
6,9,113,115,71
5,19,157,119,198
2,6,73,3,28
14,8,66,249,54
0,8,97,2,64
4,10,101,33,54
0,0,236,8,33
17,19,9,248,248
1,17,149,61,242
15,12,67,252,124
1,0,239,30,35
19,4,224,251,251
11,13,2,229,133
19,9,155,222,123
9,0,216,196,29
7,15,112,142,150
19,8,170,223,139
9,18,110,128,177
3,4,152,12,56
13,19,70,155,208
1,13,212,70,171
16,0,180,141,246
3,9,160,37,92
12,0,249,169,136
3,4,155,7,26
9,6,30,89,79
11,13,56,192,139
15,4,164,226,223
18,17,20,227,214
6,12,136,68,122
12,0,222,152,130
9,16,62,134,153
7,7,64,79,90
6,2,150,36,15
4,8,94,45,90
14,19,25,165,214
19,18,7,219,225
10,19,2,79,190
8,2,138,85,27
7,11,105,78,91
5,16,110,101,167
19,3,232,222,225
14,9,60,251,132
9,7,25,37,127
18,0,163,173,254
11,13,96,130,139
11,19,25,80,233
16,13,38,251,161
8,12,100,105,119
19,9,192,226,100
7,2,99,117,2
9,9,93,89,135
13,6,17,183,55
16,3,93,178,180
17,1,106,172,225
6,19,84,118,188
0,14,251,124,254
19,7,191,239,126
11,0,183,106,27
11,2,145,130,41
19,5,225,222,186
1,15,207,143,250
11,4,125,187,26
19,4,238,231,254
13,8,54,184,62
8,0,186,134,32
17,1,193,211,232
0,10,220,30,179
12,3,152,209,44
13,2,209,226,65
11,17,42,65,195
18,8,225,238,179
8,0,212,116,30
10,16,91,2,184
6,18,105,73,232
9,8,68,164,59
5,4,83,116,6
16,16,55,224,190
5,8,85,107,61
3,12,211,115,138
17,0,177,190,174
3,12,247,151,108
12,12,38,60,142
0,16,254,183,250
12,2,244,184,34
2,2,122,69,2
6,13,202,137,119
15,15,53,134,173
0,7,236,28,115
10,7,38,171,48
4,9,196,91,129
4,18,195,109,237
14,7,95,219,126
8,19,120,80,208
11,13,27,63,159
9,5,62,197,41
1,19,242,81,243
9,10,62,52,69
14,12,22,98,154
0,5,212,4,74
1,12,249,157,124
1,13,225,182,144
18,19,17,224,165
1,13,242,205,135
14,9,18,151,118
6,15,151,95,179
2,12,240,202,109
19,18,27,246,173
12,19,81,53,229
19,5,191,234,231
14,7,18,211,121
0,8,243,107,104
11,1,189,194,43
4,4,157,33,55
9,4,130,185,50
5,2,129,98,13
12,19,44,3,230
9,15,112,115,175
10,10,13,114,103
4,8,170,89,67
19,1,186,196,233
14,4,116,252,48
2,19,234,20,193
3,3,150,85,31
13,13,47,117,133
19,3,122,229,242
3,12,211,170,87
18,8,79,209,165
7,0,153,118,28
7,14,154,104,141
9,6,35,151,14
14,6,55,235,88
5,4,107,107,1
11,7,54,200,71
0,14,233,210,144
11,2,99,205,24
15,19,17,41,194
6,19,174,42,176
11,18,73,92,214
1,13,246,215,89
5,10,168,155,108
0,9,230,188,84
5,16,195,61,138
19,12,143,245,152
2,19,217,7,161
17,19,12,100,229
1,1,97,60,75
1,14,226,139,114
4,5,158,60,11
19,17,14,136,196
16,6,49,232,123
0,9,217,223,54
8,19,131,1,208
7,7,133,102,51
14,14,11,26,102
0,4,207,71,56
10,10,34,124,27
19,14,50,198,223
11,17,59,5,154
19,14,4,237,207
16,0,203,227,156
0,18,237,73,182
3,19,218,25,118
1,15,245,72,130
13,12,37,74,45
16,9,52,162,96
7,15,137,14,179
13,5,67,210,94
0,19,253,56,231
12,12,15,90,67
13,13,21,69,53
15,19,111,90,253
5,2,142,20,4
19,12,0,251,134
14,8,54,130,123
5,14,174,50,193
0,11,206,168,96
0,1,177,9,83
5,14,174,50,196
13,15,28,104,141
0,15,252,99,118
4,11,154,117,192
18,3,150,231,160
11,19,33,58,201
10,8,18,157,70
4,19,225,24,249
14,0,202,232,122
0,5,223,60,80
18,16,31,200,207
4,2,160,24,49
10,13,57,90,86
10,0,227,191,17
0,14,240,121,89
6,11,126,108,147
6,10,105,151,177
15,13,28,161,164
7,6,106,155,109
1,8,213,92,115
0,14,250,115,86
12,8,45,143,71
14,0,246,239,99
12,17,3,58,152
4,12,190,169,155
8,19,84,6,247
12,4,160,241,56
11,10,65,122,65
17,19,53,136,198
6,15,107,98,177
6,10,166,158,148
5,15,129,112,187
0,19,217,51,171
12,8,71,141,23
4,4,130,93,98
19,0,175,218,178
10,14,87,52,123
12,4,128,187,1
19,8,22,240,24
18,15,29,161,182
1,12,250,144,209
3,17,166,62,146
19,13,23,225,233
4,5,133,86,109
18,4,96,227,72
13,16,15,50,137
8,8,94,158,73
12,4,134,176,14
19,0,106,241,150
2,19,180,4,154
12,11,89,59,57
14,7,86,121,10
5,12,153,160,254
19,5,100,239,88
10,19,47,1,194
15,2,136,234,57
6,15,149,124,202
17,10,5,158,59
19,0,93,188,122
15,0,147,251,183
11,13,108,16,95
2,12,187,138,229
6,19,127,38,190
8,1,172,154,21
10,17,100,25,161
8,0,229,142,52
14,19,47,29,174
6,13,155,136,225
2,17,161,66,176
1,12,208,127,242
16,0,106,234,218
0,16,195,107,166
0,10,241,196,230
15,16,20,38,140
0,19,224,43,125
16,5,151,252,42
13,12,20,5,54
15,10,22,38,16
0,19,244,8,143
10,16,99,0,136
19,12,35,108,85
1,11,250,154,249
12,6,82,192,16
19,15,25,134,129
2,6,180,114,148
5,14,198,73,251
10,0,229,218,10
0,1,191,7,91
2,1,150,6,110
15,15,9,33,96
11,0,240,230,36
17,17,18,60,114
7,1,253,183,26
0,1,224,16,51
5,0,219,104,1
19,7,71,253,62
9,4,200,185,25
14,11,34,47,55
0,5,217,52,76
13,1,226,195,70
14,1,222,245,49
18,0,193,203,134
11,11,60,8,20
7,8,116,164,137
12,19,78,34,160
18,4,92,249,134
7,12,121,93,140
13,19,46,54,239
19,9,18,233,67
19,19,18,161,172
2,17,208,35,180
7,7,122,191,132
19,11,13,225,102
8,17,133,34,212
8,7,101,195,114
15,9,50,144,28
2,15,209,41,208
5,19,166,34,165
19,1,59,214,183
7,13,116,89,201
10,9,97,149,116
19,19,5,149,192
1,13,238,49,214
12,12,116,109,41
5,4,147,159,89
9,17,109,22,161
11,4,151,205,51
6,9,95,171,153
6,0,215,140,59
1,2,213,22,108
19,5,51,216,119
12,19,93,56,198
12,14,83,1,67
17,16,2,110,161
1,12,253,60,222
1,0,241,18,65
5,0,244,99,65
3,17,187,56,172
9,11,81,105,86
14,11,112,46,19
19,0,72,191,195
10,0,212,190,16
19,10,43,193,42
8,1,190,148,5
4,9,153,116,230
19,9,57,216,37
18,4,59,238,163
14,14,14,42,10
6,14,153,97,113
13,0,248,237,21
0,4,254,31,110
14,19,1,43,206
1,7,216,64,143
2,12,206,139,247
19,0,119,198,194
14,0,244,244,47
0,11,251,140,213
9,0,229,186,62
7,5,182,163,82
16,8,60,182,46
10,15,112,40,79
12,19,56,12,190
17,4,41,187,152
14,1,163,227,97
6,19,170,27,170
3,0,253,101,91
12,5,162,176,47
5,4,184,118,22
9,15,121,18,90
4,14,205,122,197
14,15,49,16,76
1,4,196,37,77
18,0,206,246,196
3,14,221,147,156
6,13,196,133,162
7,19,114,50,210
9,0,247,212,77
2,10,219,174,207
9,14,177,83,113
19,4,85,189,237
15,9,56,166,62
17,0,247,252,220
12,11,102,113,54
6,8,182,125,110
17,7,62,168,117
14,3,187,217,145
19,1,195,233,240
19,13,3,226,107
18,5,93,173,189
12,0,199,223,119
4,16,162,108,168
3,4,162,53,56
1,0,241,63,108
3,4,186,15,5
0,17,201,88,158
10,15,147,61,77
15,7,94,191,139
11,8,108,166,55
14,0,235,220,146
0,1,190,26,81
11,4,156,233,76
14,12,49,141,2
0,14,229,121,138
7,9,155,163,100
10,13,137,101,39
14,15,55,99,26
14,1,196,217,117
3,8,184,106,83
19,1,158,203,190
1,12,244,174,200
5,0,251,96,116
17,18,72,113,127
19,19,46,149,186
12,18,87,68,65
11,9,119,164,45
1,0,222,28,133
18,10,91,254,82
16,19,8,66,158
6,17,131,116,157
19,5,99,146,250
16,12,66,220,5
5,1,208,64,112
12,19,20,19,143
2,17,184,122,132
5,12,201,168,188
0,0,224,11,201
5,12,188,183,185
4,3,230,41,102
0,6,227,61,20
0,19,185,85,181
0,12,241,194,176
7,7,170,149,84
13,15,13,64,68
14,6,110,180,98
19,7,29,248,248
7,19,127,105,178
11,19,110,1,125
6,19,106,53,230
7,7,174,145,83
10,0,198,246,111
10,17,133,45,109
4,19,157,68,248
11,11,113,113,48
8,14,129,81,106
14,15,5,22,7
19,14,20,252,77
2,7,176,83,32
11,4,144,239,60
13,19,62,20,93
17,19,14,36,173
6,9,175,147,98
2,4,228,82,28
0,3,228,9,11
15,7,63,208,170
6,1,248,136,81
13,5,101,232,141
11,1,196,248,38
2,0,251,51,73
3,18,150,71,230
8,19,95,73,209
0,16,214,83,202
0,13,251,130,231
0,8,172,105,68
17,4,80,182,173
4,18,153,7,215
19,9,38,249,194
4,6,200,101,46
6,10,191,136,100
1,15,244,51,225
16,13,70,174,19
11,14,22,67,44
19,0,192,171,237
15,8,93,254,165
9,19,80,64,208
19,0,168,208,251
19,14,76,205,30
15,17,33,88,90
14,19,41,0,110
10,19,90,29,146
0,8,147,94,46
18,4,91,178,240
0,12,196,96,124
9,4,192,213,79
7,13,133,106,100
7,0,219,192,92
4,18,167,88,236
4,0,236,127,112
14,11,20,188,143
10,3,208,227,105
18,13,101,169,18
9,18,65,65,208
0,3,211,43,4
13,6,123,231,143
3,19,169,40,224
5,19,149,12,220
8,15,97,127,171
15,16,73,50,32
10,14,86,101,156
10,2,220,238,159
14,16,72,40,28
8,7,172,183,52
16,0,188,244,237
0,16,253,43,203
11,0,240,251,94
9,10,167,154,105
19,17,72,94,63
6,19,125,39,210
10,18,77,88,231
6,14,114,81,134
14,16,68,33,28
11,19,31,63,207
14,11,10,219,156
17,8,80,169,186
12,6,124,225,101
19,13,118,143,18
4,13,135,38,94
14,16,22,19,20
9,12,174,134,191
19,5,42,149,228
15,12,45,101,54
19,9,72,171,146
3,0,244,84,60
16,8,19,173,147
17,13,15,169,11
15,3,111,212,181
12,2,149,244,149
6,19,117,39,241
4,3,253,120,22
0,5,225,5,23
8,1,198,219,163
2,7,139,0,29
15,7,55,217,162
2,17,237,6,218
19,6,8,201,213
17,18,92,51,10
18,11,31,164,66
6,5,183,136,15
5,14,125,30,136
3,8,153,38,42
7,9,184,101,82
6,0,198,185,106
10,13,168,116,181
9,6,175,147,73
17,18,120,28,4
17,5,33,235,209
12,18,31,65,77
11,18,45,42,92
16,7,31,222,201
15,10,40,223,140
14,14,80,173,97
0,0,241,50,106
2,11,148,5,59
5,4,223,225,3
12,9,69,249,130
19,13,22,157,50
0,19,217,56,237
4,0,247,168,62
9,2,213,142,129
2,16,198,25,206
0,4,233,28,9
18,18,119,53,5
11,7,76,247,35
6,12,170,47,105
5,4,253,241,10
0,15,227,8,190
17,14,97,124,40
12,0,225,242,127
6,19,64,6,230
14,3,147,233,140
6,8,183,166,54
10,14,105,123,182
19,1,93,182,223
0,11,230,52,107
12,8,4,231,8
9,1,209,192,206
0,13,242,7,116
0,19,206,101,191
10,3,174,178,179
2,8,169,60,69
7,0,236,130,191
6,5,213,197,52
3,16,206,34,192
17,5,86,231,171
4,9,166,76,82
13,18,84,83,94
10,7,113,178,99
8,16,77,112,231
19,8,45,223,185
8,9,131,158,57
7,5,166,213,54
9,13,147,144,162
18,0,159,172,245
11,19,27,32,138
9,19,62,38,152
13,10,4,221,28
6,10,153,143,33
15,19,56,16,49
13,18,94,17,89
6,15,125,114,204
1,6,139,2,52
7,0,224,117,167
10,8,93,210,38
8,19,5,88,198
18,10,42,165,161
13,5,81,200,117
19,8,20,160,229
19,7,30,174,219
18,17,14,51,17
3,2,240,211,19
6,0,236,161,118
3,19,150,14,231
5,15,145,95,241
18,13,46,87,82
1,16,170,54,211
15,3,107,234,144
17,18,0,51,38
6,5,156,250,28
14,15,96,54,80
1,11,204,84,110
8,3,182,249,102
18,0,211,141,253
19,5,47,221,234
10,13,86,138,177
0,5,176,14,58
10,8,70,142,20
13,0,153,238,168
10,3,170,212,106
13,10,1,190,36
0,4,233,17,29
8,0,167,160,116
14,5,92,213,134
9,12,101,158,106
17,0,254,195,189
1,6,189,10,46
16,8,47,177,132
12,18,81,40,136
10,6,116,205,96
19,9,44,142,186
15,12,21,153,5
11,13,58,147,116
12,9,84,220,45
16,7,64,166,150
7,16,106,132,226
17,0,240,162,165
4,19,121,12,247
4,3,214,119,60
15,4,45,223,147
10,19,45,14,180
17,0,235,143,138
3,7,148,29,13
19,3,225,168,171
6,9,135,139,4
16,18,83,24,72
19,15,15,64,35
13,1,86,250,239
19,2,245,208,148
9,1,153,253,146
11,4,92,242,135
6,4,219,219,60
6,7,171,188,24
14,0,130,191,237
4,1,238,178,96
9,19,10,39,210
16,5,129,210,165
13,2,25,239,221
6,16,103,85,209
8,3,181,226,74
2,10,158,39,64
18,0,188,139,179
9,0,168,207,129
15,16,95,62,63
19,11,5,108,101
17,0,189,114,196
15,5,47,202,198
5,6,188,193,18
4,13,117,30,164
0,15,186,49,153
19,13,28,89,98
4,9,158,118,69
13,2,17,202,234
19,2,252,120,210
15,11,23,150,33
9,19,22,38,249
5,1,221,252,59
1,6,158,109,9
9,15,41,117,208
8,1,204,232,93
15,15,96,88,0
14,2,19,166,210
6,17,68,78,230
15,7,44,215,101
0,14,218,109,136
6,5,238,188,6
15,0,46,155,224
0,19,172,31,209
19,4,231,188,253
10,6,123,252,64
7,13,73,77,178
17,7,149,196,177
11,16,14,104,168
3,17,113,4,168
0,5,147,47,6
1,19,170,2,251
0,14,239,61,213
4,14,166,15,184
2,0,231,196,115
11,18,11,93,189
16,11,19,157,84
0,10,219,44,114
19,17,6,21,104
3,10,184,116,122
12,10,38,198,44
4,5,226,99,2
15,17,43,28,11
11,1,104,188,190
17,0,89,125,220
0,6,175,3,25
7,8,167,200,79
7,12,152,126,144
13,5,66,232,99
18,4,190,160,195
7,16,108,65,144
16,9,56,178,106
15,13,6,102,10
0,16,216,45,240
3,8,200,102,59
0,4,142,5,83
19,8,93,192,150
8,4,195,228,50
13,18,67,90,71
9,19,33,68,198
17,19,77,3,45
6,0,206,237,158
14,3,26,247,162
7,0,204,252,142
5,19,76,17,201
16,7,91,185,120
15,16,83,68,52
6,13,124,87,180
3,3,149,91,27
7,4,204,225,85
9,17,37,96,216
11,9,44,240,44
5,10,117,85,100
19,3,218,142,217
16,11,69,130,84
6,19,13,12,244
9,7,116,199,9
1,4,155,52,35
5,5,207,185,41
9,3,166,204,81
13,9,50,187,78
19,14,51,31,124
13,0,89,207,211
19,7,139,175,149
19,1,197,138,194
2,18,122,51,247
12,14,49,101,21
5,2,241,221,68
1,14,247,73,253
4,14,184,67,213
0,4,135,44,33
18,18,45,43,56
13,19,113,23,80
7,12,137,85,177
1,8,186,75,24
16,0,133,155,252
8,8,120,130,17
2,0,187,164,90
0,8,203,6,46
15,16,75,44,61
16,4,121,167,189
18,19,20,16,17
1,3,162,103,64
15,8,42,195,113
10,19,84,18,158
19,15,47,5,78
10,5,140,201,30
19,3,181,124,186
10,11,100,111,59
9,0,202,226,171
6,17,92,82,251
8,15,57,117,242
6,19,60,34,251
13,8,17,225,115
12,12,84,134,38
14,19,108,42,52
4,0,209,153,89
16,12,1,107,90
13,1,53,211,214
13,14,34,109,44
12,19,126,36,90
13,1,5,204,211
1,7,157,19,5
19,9,138,180,93
0,11,207,11,92
3,11,251,73,92
12,13,46,111,19
9,0,190,242,173
13,8,4,222,92
0,7,187,16,30
4,8,205,89,44
6,8,174,110,17
13,1,15,221,220
3,14,237,105,165
16,7,56,189,121
17,0,167,182,222
0,9,242,24,19
10,19,120,18,106
0,2,175,97,74
9,3,168,242,133
9,3,154,252,137
15,9,2,187,136
10,10,85,179,27
12,4,124,231,143
19,15,11,10,105
6,0,187,186,168
2,12,245,83,90
16,5,60,153,168
19,4,111,131,174
7,11,113,118,32
11,8,48,223,39
5,14,176,111,87
15,13,0,94,15
3,17,179,44,168
13,0,4,141,253
19,1,133,114,216
16,17,48,48,73
2,3,198,103,60
5,14,174,73,99
7,19,125,1,184
13,11,1,142,22
9,16,97,62,187
17,19,67,15,40
3,8,228,71,22
14,0,30,95,238
0,17,219,15,244
19,0,180,128,168
0,8,246,20,39
14,0,6,48,205
5,4,250,196,51
18,5,88,131,186
2,5,245,115,79
0,15,242,67,219
6,1,242,190,124
4,15,194,48,117
5,18,171,10,173
14,5,81,183,133
2,16,176,67,180
9,3,191,236,129
0,13,250,112,205
4,0,237,147,129
10,1,163,228,201
9,0,231,231,254
18,11,57,119,58
10,6,151,249,35
3,19,178,35,187
16,13,29,107,46
15,8,43,170,141
12,6,79,253,99
3,14,196,108,180
14,19,89,47,45
8,0,233,252,222
9,19,94,8,218
13,9,13,232,71
16,0,45,60,229
12,2,169,239,219
9,5,135,244,72
13,9,8,233,83
6,11,152,59,50
16,0,13,7,200
13,2,63,187,233
5,1,253,186,176
2,1,207,141,162
9,3,170,240,118
19,3,145,98,230
8,7,122,208,37
6,6,212,244,23
5,18,193,29,162
9,11,94,123,56
14,3,39,176,220
0,14,228,103,208
10,16,103,24,184
12,7,70,228,100
4,2,224,171,150
6,0,251,210,152
13,15,62,56,91
16,11,10,195,74
5,18,248,0,177
16,7,16,224,113
13,2,30,187,253
17,17,90,3,67
6,0,230,177,233
5,10,162,29,42
13,19,86,74,13
11,1,61,245,247
17,0,53,69,195
1,10,244,76,99
15,4,12,201,238
17,0,6,5,222
9,10,89,137,44
5,8,156,96,15
12,8,69,221,56
19,15,21,27,95
19,4,169,112,207
19,3,140,75,206
9,6,82,242,48
18,4,138,103,239
12,12,42,115,22
2,5,239,148,64
8,3,116,231,130
9,19,106,32,223
0,18,208,37,219
10,2,100,230,173
3,6,231,192,43
7,19,155,31,246
7,5,114,192,111
7,15,200,4,152
14,15,32,62,32
15,4,76,169,249
19,8,40,176,143
2,10,205,67,43
6,0,202,195,193
13,0,44,235,218
19,5,113,129,151
11,1,50,220,193
2,5,252,180,61
11,3,56,212,181
18,8,54,137,155
5,12,165,23,63
10,12,55,116,16
6,9,137,64,38
4,2,254,252,136
15,0,5,153,243
18,14,44,49,82
19,1,127,88,236
2,17,237,12,242
2,9,223,78,1
6,5,168,182,122
6,12,131,17,50
14,8,1,252,43
19,16,19,31,70
1,13,206,94,98
3,10,166,89,48
0,15,173,76,173
1,0,220,155,166
8,0,102,218,211
7,0,162,224,238
3,13,141,93,113
10,9,101,167,3
16,11,12,140,84
11,5,93,249,169
15,0,32,138,196
0,9,203,41,42
4,0,206,156,249
0,1,188,122,164
13,8,54,250,45
9,19,89,29,251
7,6,127,145,108
0,19,240,59,238
10,16,114,11,207
3,4,195,236,89
3,0,199,135,198
2,5,216,233,89
13,8,58,245,54
15,4,72,182,224
18,4,117,133,193
1,5,215,235,62
7,1,173,216,254
5,15,178,30,122
17,7,62,168,171
4,19,213,13,222
1,13,167,93,107
15,0,4,129,246
4,9,155,98,22
0,5,227,230,59
11,15,68,41,159
