xRGB,yRGB,R,G,B
0,16,16,188,48
9,2,233,213,210
3,18,39,70,171
6,5,238,98,95
12,13,100,93,168
18,4,5,175,130
6,10,99,92,214
3,1,219,49,252
11,7,183,0,90
18,8,234,194,147
12,11,97,179,190
6,1,89,21,224
13,3,116,17,26
16,16,253,201,222
0,8,34,148,210
8,10,203,74,163
1,9,150,144,46
10,13,50,135,0
6,17,59,54,36
7,11,232,106,55
19,6,141,176,230
8,19,145,26,129
17,2,161,206,84
18,0,109,14,213
8,7,121,197,197
18,19,32,208,194
5,1,145,203,89
3,4,9,24,196
9,14,110,141,41
0,16,0,110,193
0,16,36,213,141
2,1,144,26,131
18,17,118,143,166
17,6,215,213,128
16,13,181,221,222
13,1,33,101,171
12,7,86,126,135
3,11,172,104,191
17,2,151,73,97
7,15,81,116,199
14,11,7,228,130
11,2,93,164,63
3,7,62,98,177
0,8,0,107,4
10,13,163,17,65
5,19,165,135,2
11,1,213,197,29
8,1,131,203,146
3,7,139,151,64
18,0,58,163,170
16,14,142,90,231
12,6,197,108,82
7,0,76,231,55
6,14,115,110,245
2,18,30,253,159
17,3,22,179,145
6,7,160,21,175
11,1,94,1,117
7,9,238,112,22
17,18,242,36,149
19,8,80,146,220
9,14,178,171,2
0,9,75,89,5
5,11,150,236,161
15,11,220,27,41
19,19,242,239,221
10,15,133,129,211
5,14,175,119,183
0,16,71,252,71
9,10,2,162,34
2,0,114,111,37
0,8,126,109,201
18,19,179,48,155
15,9,147,123,196
2,17,228,40,55
16,9,45,111,199
17,16,217,240,178
2,19,52,13,126
17,11,87,167,193
11,3,230,9,249
12,4,196,186,192
14,1,161,42,19
0,12,168,254,85
15,18,4,13,183
11,10,195,61,141
9,16,8,180,52
17,19,50,12,229
18,2,23,52,95
13,18,0,130,197
8,8,55,70,196
4,9,8,87,149
9,19,10,232,202
17,4,32,74,55
13,5,241,188,188
13,13,197,27,32
6,6,237,212,180
3,12,14,151,168
13,1,94,253,85
14,8,120,54,118
1,17,145,233,25
19,8,132,252,78
6,5,200,225,136
14,12,5,190,57
4,12,70,189,171
5,1,149,150,177
19,4,213,48,230
13,8,54,195,234
14,16,160,228,151
15,13,233,87,133
9,13,62,48,60
14,7,108,2,208
11,7,109,136,43
19,2,68,145,140
0,1,167,75,123
10,13,230,243,240
7,10,34,140,25
18,18,164,39,146
9,18,187,164,104
5,14,149,166,168
11,2,250,217,247
16,1,219,230,234
17,0,138,174,122
0,10,140,234,15
13,14,82,247,159
4,1,166,137,190
4,5,223,249,25
15,5,206,18,60
2,11,72,86,114
6,19,253,53,128
7,8,169,120,78
19,7,30,235,25
18,14,2,74,171
4,3,152,184,119
8,5,221,93,250
5,0,48,161,251
15,5,87,239,39
18,15,95,146,75
2,8,178,31,83
14,13,248,223,7
12,7,51,53,114
6,14,2,103,3
17,15,71,205,22
10,16,73,158,138
13,6,237,21,111
8,1,84,194,122
17,5,4,208,238
14,9,58,212,4
10,2,115,179,84
16,19,144,152,99
10,15,225,225,38
9,16,17,202,13
12,10,242,14,237
14,8,162,99,155
16,17,94,109,211
12,19,199,164,25
0,11,1,134,74
18,14,160,4,48
0,2,226,68,49
3,6,186,172,248
3,19,203,70,246
12,16,176,103,208
19,7,23,227,132
16,1,1,158,192
4,16,204,46,114
14,1,58,80,251
15,8,202,238,23
3,9,43,230,252
17,18,61,145,32
3,2,235,25,168
10,18,207,60,235
15,12,34,65,160
11,4,125,129,67
16,15,151,79,33
10,8,182,148,231
16,0,24,134,171
4,17,135,165,122
16,4,12,141,215
6,2,48,80,152
16,17,217,9,203
18,12,16,150,80
18,17,95,236,10
18,12,77,87,145
18,4,150,141,153
1,12,227,71,247
6,14,248,17,14
1,5,168,71,89
3,19,142,161,199
18,3,46,237,192
5,9,250,83,215
17,12,117,215,52
13,0,34,17,227
7,4,36,117,64
9,1,40,4,191
3,7,218,19,94
10,19,97,21,210
12,10,191,58,67
14,19,10,140,181
19,5,81,64,44
19,7,134,145,251
3,6,125,79,158
11,9,26,96,83
10,0,57,46,5
1,7,166,44,98
12,3,64,209,177
9,13,133,130,136
4,2,53,82,6
15,8,171,93,97
18,3,216,111,202
7,12,184,80,225
3,2,190,213,199
8,6,218,97,242
19,18,199,2,60
13,5,82,187,48
4,3,71,57,7
9,2,193,230,186
1,1,122,152,174
14,19,39,246,143
15,18,5,125,239
8,19,244,63,126
16,13,169,203,31
1,9,46,244,208
2,16,103,135,199
16,6,100,23,45
8,6,64,110,30
3,4,69,47,253
8,16,138,91,23
12,9,18,118,70
7,8,22,146,230
11,14,20,243,111
13,11,41,37,25
6,16,141,145,59
15,19,226,60,229
15,4,185,128,2
9,3,144,16,7
1,7,109,7,104
5,17,183,234,191
11,6,76,99,70
1,7,250,123,65
5,5,39,245,13
4,2,170,203,117
5,19,95,225,2
8,5,54,1,162
7,7,219,164,135
11,17,169,97,73
17,15,45,223,120
12,14,92,239,5
11,4,225,116,160
13,18,215,62,95
17,1,218,55,26
11,9,219,250,53
11,18,220,27,48
18,11,181,83,30
17,2,149,246,91
10,13,165,127,125
19,11,224,127,37
5,19,50,102,234
1,19,44,145,233
14,19,129,186,72
16,4,1,172,110
1,13,191,126,138
16,1,186,253,33
2,4,127,147,33
8,6,2,83,206
19,18,123,185,138
2,17,180,199,110
13,6,162,98,173
9,3,152,13,236
6,17,153,29,191
15,13,238,29,232
3,3,168,21,130
10,12,107,66,36
14,14,245,242,215
2,1,176,150,222
5,10,90,233,237
15,13,184,6,5
18,7,32,112,252
1,5,41,196,22
12,0,23,27,119
6,0,222,45,107
18,2,89,44,158
17,17,216,254,35
2,6,179,142,236
4,5,217,95,24
15,5,51,116,4
14,2,235,5,25
12,1,200,119,212
4,17,105,75,178
11,5,33,229,21
5,19,42,249,63
0,18,144,100,31
13,11,203,90,4
7,13,28,239,216
15,14,71,192,87
17,18,84,199,109
0,11,189,187,125
6,17,128,136,211
7,14,193,250,148
14,6,0,133,141
19,4,222,53,169
12,10,213,242,79
14,12,48,193,190
10,10,10,97,80
15,0,84,144,39
10,19,130,219,153
6,16,142,3,72
16,5,228,80,127
11,17,130,29,209
8,8,173,123,78
10,18,149,153,215
4,6,33,51,84
19,1,110,12,110
2,5,38,62,5
8,11,63,47,44
10,2,118,150,40
2,14,229,242,178
15,10,74,140,26
10,12,125,228,138
19,3,117,59,20
12,3,102,120,70
4,8,9,212,81
3,12,82,235,188
15,3,65,176,250
11,1,235,214,48
19,1,165,17,114
5,8,71,211,59
17,9,185,109,25
0,3,135,142,204
2,13,238,162,44
16,5,189,135,44
12,5,98,81,18
9,19,132,221,147
14,7,32,156,50
8,14,105,133,85
10,14,99,235,248
7,7,101,38,217
10,12,66,75,224
17,7,6,189,249
8,5,58,95,221
10,3,32,207,225
0,17,114,167,131
11,16,36,80,188
11,0,120,51,164
18,6,18,206,63
9,8,186,144,67
7,0,193,93,74
1,17,216,53,235
2,7,87,120,174
6,2,167,116,205
9,0,247,246,84
17,12,216,225,194
4,2,230,245,211
19,8,97,212,86
7,6,95,213,66
13,1,237,22,227
2,11,82,166,77
17,15,53,100,22
8,8,108,215,169
13,18,216,38,206
19,0,159,99,149
10,11,129,251,125
1,1,15,103,50
19,12,81,45,134
7,9,200,26,234
6,11,170,232,164
14,19,232,234,247
10,19,195,7,57
8,6,117,156,121
15,9,98,221,226
18,7,206,157,53
17,19,139,155,24
5,9,38,145,181
0,9,34,92,150
17,6,12,131,39
3,12,51,79,244
9,14,204,252,107
15,10,147,221,134
0,19,206,232,96
7,1,62,110,85
17,19,81,158,214
5,2,100,252,39
16,0,14,235,133
11,5,54,171,63
5,0,252,171,124
9,0,164,140,131
9,18,85,219,253
11,10,109,27,221
10,18,33,219,74
14,18,91,52,251
14,4,34,206,143
0,16,137,67,172
10,7,44,113,52
7,13,182,217,142
14,0,144,29,139
9,8,18,239,210
2,9,155,39,123
0,14,231,74,44
16,5,192,94,35
14,13,114,101,11
15,11,36,126,59
3,3,140,41,225
1,5,45,107,124
17,5,219,140,227
10,3,2,82,205
9,5,241,40,84
2,13,141,33,136
6,11,124,197,226
2,6,214,198,108
14,13,136,130,104
17,7,16,158,124
0,4,106,77,149
18,4,56,165,172
5,7,124,70,19
4,2,210,85,80
19,3,250,174,241
1,10,185,212,160
13,12,157,136,125
17,19,182,95,108
14,2,7,186,37
3,12,31,173,159
1,17,129,49,115
7,8,39,89,96
10,6,253,69,80
18,4,230,216,145
10,6,144,190,103
17,10,220,227,131
12,9,169,40,117
14,8,128,107,199
9,14,242,21,253
4,0,214,62,50
1,10,172,144,16
5,18,58,96,104
5,14,129,233,150
19,8,250,86,30
12,17,153,45,170
18,18,191,155,206
9,6,148,219,123
11,15,172,57,27
4,3,153,165,164
13,12,214,1,8
12,19,162,162,234
17,1,140,76,76
11,3,198,76,24
7,13,21,143,1
7,1,113,115,71
13,3,157,119,198
9,15,73,3,28
19,3,66,249,54
2,0,97,2,64
9,12,101,33,54
9,14,236,8,33
11,0,9,248,248
13,14,149,61,242
4,8,67,252,124
6,9,239,30,35
5,12,224,251,251
11,13,2,229,133
2,9,155,222,123
10,14,216,196,29
0,17,112,142,150
4,12,170,223,139
13,17,110,128,177
16,5,152,12,56
19,17,70,155,208
12,1,212,70,171
6,4,180,141,246
16,11,160,37,92
15,17,249,169,136
0,4,155,7,26
5,5,30,89,79
10,6,56,192,139
13,11,164,226,223
15,7,20,227,214
7,18,136,68,122
13,11,222,152,130
1,12,62,134,153
14,5,64,79,90
13,11,150,36,15
4,17,94,45,90
0,11,25,165,214
18,14,7,219,225
2,9,2,79,190
16,12,138,85,27
6,8,105,78,91
11,5,110,101,167
16,16,232,222,225
5,10,60,251,132
12,2,25,37,127
14,8,163,173,254
0,19,96,130,139
8,6,25,80,233
16,8,38,251,161
15,9,100,105,119
6,0,192,226,100
12,4,99,117,2
12,8,93,89,135
8,6,17,183,55
7,0,93,178,180
11,15,106,172,225
9,1,84,118,188
8,7,251,124,254
19,17,191,239,126
0,9,183,106,27
1,12,145,130,41
17,7,225,222,186
2,5,207,143,250
4,14,125,187,26
13,18,238,231,254
0,16,54,184,62
17,18,186,134,32
18,1,193,211,232
13,4,220,30,179
1,4,152,209,44
2,10,209,226,65
0,9,42,65,195
16,12,225,238,179
0,5,212,116,30
12,12,91,2,184
0,12,105,73,232
6,17,68,164,59
4,15,83,116,6
16,17,55,224,190
3,12,85,107,61
15,0,211,115,138
5,18,177,190,174
14,5,247,151,108
1,17,38,60,142
5,15,254,183,250
14,5,244,184,34
9,17,122,69,2
6,11,202,137,119
16,10,53,134,173
13,11,236,28,115
15,3,38,171,48
15,12,196,91,129
2,0,195,109,237
3,13,95,219,126
19,3,120,80,208
17,7,27,63,159
9,13,62,197,41
8,5,242,81,243
5,18,62,52,69
2,18,22,98,154
3,9,212,4,74
1,3,249,157,124
13,17,225,182,144
2,15,17,224,165
1,0,242,205,135
16,15,18,151,118
9,0,151,95,179
10,1,240,202,109
19,10,27,246,173
0,5,81,53,229
0,17,191,234,231
11,9,18,211,121
12,4,243,107,104
19,4,189,194,43
3,7,157,33,55
7,12,130,185,50
16,3,129,98,13
2,12,44,3,230
9,12,112,115,175
4,14,13,114,103
6,5,170,89,67
0,5,186,196,233
16,9,116,252,48
6,15,234,20,193
16,0,150,85,31
0,17,47,117,133
4,18,122,229,242
0,15,211,170,87
13,0,79,209,165
5,2,153,118,28
5,2,154,104,141
2,12,35,151,14
15,13,55,235,88
16,9,107,107,1
3,0,54,200,71
8,4,233,210,144
16,15,99,205,24
17,0,17,41,194
15,19,174,42,176
19,4,73,92,214
5,17,246,215,89
8,12,168,155,108
10,14,230,188,84
13,7,195,61,138
4,12,143,245,152
15,9,217,7,161
12,10,12,100,229
10,9,97,60,75
15,7,226,139,114
19,6,158,60,11
1,5,14,136,196
4,16,49,232,123
3,18,217,223,54
10,19,131,1,208
16,6,133,102,51
7,2,11,26,102
13,10,207,71,56
4,18,34,124,27
6,15,50,198,223
7,3,59,5,154
5,14,4,237,207
10,10,203,227,156
7,19,237,73,182
13,13,218,25,118
7,17,245,72,130
2,19,37,74,45
15,17,52,162,96
7,18,137,14,179
9,0,67,210,94
13,17,253,56,231
18,12,15,90,67
18,19,21,69,53
16,12,111,90,253
8,11,142,20,4
4,6,0,251,134
8,10,54,130,123
11,10,174,50,193
14,9,206,168,96
13,8,177,9,83
16,0,174,50,196
2,10,28,104,141
9,12,252,99,118
4,3,154,117,192
10,6,150,231,160
6,7,33,58,201
2,4,18,157,70
1,19,225,24,249
3,1,202,232,122
15,3,223,60,80
0,3,31,200,207
16,1,160,24,49
8,8,57,90,86
8,14,227,191,17
15,9,240,121,89
13,6,126,108,147
0,19,105,151,177
16,6,28,161,164
10,16,106,155,109
8,13,213,92,115
14,12,250,115,86
2,3,45,143,71
15,14,246,239,99
19,2,3,58,152
15,14,190,169,155
15,5,84,6,247
0,18,160,241,56
3,4,65,122,65
18,5,53,136,198
0,0,107,98,177
8,9,166,158,148
15,19,129,112,187
17,6,217,51,171
12,7,71,141,23
6,19,130,93,98
16,11,175,218,178
11,14,87,52,123
16,5,128,187,1
19,0,22,240,24
7,6,29,161,182
17,0,250,144,209
18,1,166,62,146
11,18,23,225,233
8,12,133,86,109
18,4,96,227,72
1,16,15,50,137
5,14,94,158,73
17,6,134,176,14
2,12,106,241,150
2,6,180,4,154
18,19,89,59,57
11,18,86,121,10
13,14,153,160,254
2,10,100,239,88
9,11,47,1,194
9,4,136,234,57
12,11,149,124,202
6,0,5,158,59
5,18,93,188,122
4,6,147,251,183
12,19,108,16,95
8,10,187,138,229
8,5,127,38,190
12,4,172,154,21
18,7,100,25,161
17,16,229,142,52
1,4,47,29,174
0,2,155,136,225
0,14,161,66,176
18,15,208,127,242
8,3,106,234,218
9,0,195,107,166
9,0,241,196,230
16,18,20,38,140
5,15,224,43,125
3,16,151,252,42
3,1,20,5,54
0,7,22,38,16
13,9,244,8,143
17,12,99,0,136
19,17,35,108,85
13,6,250,154,249
0,15,82,192,16
5,8,25,134,129
6,18,180,114,148
1,17,198,73,251
4,12,229,218,10
18,4,191,7,91
19,16,150,6,110
1,18,9,33,96
1,16,240,230,36
16,4,18,60,114
5,18,253,183,26
3,2,224,16,51
9,9,219,104,1
17,18,71,253,62
1,5,200,185,25
0,12,34,47,55
8,0,217,52,76
13,6,226,195,70
12,6,222,245,49
16,18,193,203,134
3,16,60,8,20
1,16,116,164,137
15,19,78,34,160
13,3,92,249,134
11,9,121,93,140
18,19,46,54,239
2,11,18,233,67
10,8,18,161,172
13,5,208,35,180
13,17,122,191,132
5,19,13,225,102
6,18,133,34,212
13,8,101,195,114
8,8,50,144,28
14,1,209,41,208
0,4,166,34,165
11,11,59,214,183
0,11,116,89,201
17,0,97,149,116
19,11,5,149,192
1,6,238,49,214
3,9,116,109,41
3,14,147,159,89
18,9,109,22,161
0,6,151,205,51
16,10,95,171,153
12,7,215,140,59
0,13,213,22,108
10,0,51,216,119
7,12,93,56,198
15,7,83,1,67
0,18,2,110,161
8,3,253,60,222
11,18,241,18,65
17,17,244,99,65
11,3,187,56,172
11,3,81,105,86
3,4,112,46,19
11,10,72,191,195
7,14,212,190,16
8,19,43,193,42
4,7,190,148,5
15,9,153,116,230
11,19,57,216,37
16,19,59,238,163
1,12,14,42,10
18,15,153,97,113
19,1,248,237,21
15,1,254,31,110
16,10,1,43,206
11,19,216,64,143
4,7,206,139,247
6,4,119,198,194
11,4,244,244,47
10,8,251,140,213
8,8,229,186,62
18,8,182,163,82
17,6,60,182,46
13,17,112,40,79
4,18,56,12,190
12,6,41,187,152
13,9,163,227,97
2,8,170,27,170
9,2,253,101,91
16,1,162,176,47
6,9,184,118,22
13,2,121,18,90
7,18,205,122,197
11,8,49,16,76
1,6,196,37,77
19,4,206,246,196
13,8,221,147,156
11,7,196,133,162
15,3,114,50,210
2,3,247,212,77
18,17,219,174,207
12,5,177,83,113
5,16,85,189,237
1,15,56,166,62
7,17,247,252,220
12,15,102,113,54
10,4,182,125,110
2,2,62,168,117
3,7,187,217,145
15,11,195,233,240
7,18,3,226,107
15,11,93,173,189
12,1,199,223,119
2,12,162,108,168
8,10,162,53,56
2,0,241,63,108
5,14,186,15,5
11,16,201,88,158
5,4,147,61,77
1,4,94,191,139
10,7,108,166,55
14,15,235,220,146
17,13,190,26,81
12,4,156,233,76
19,7,49,141,2
8,17,229,121,138
3,3,155,163,100
2,13,137,101,39
10,19,55,99,26
6,7,196,217,117
15,6,184,106,83
12,2,158,203,190
18,18,244,174,200
5,19,251,96,116
19,16,72,113,127
0,6,46,149,186
7,13,87,68,65
9,19,119,164,45
11,19,222,28,133
17,4,91,254,82
11,11,8,66,158
17,17,131,116,157
19,6,99,146,250
2,2,66,220,5
9,9,208,64,112
4,1,20,19,143
9,6,184,122,132
13,18,201,168,188
7,10,224,11,201
13,12,188,183,185
3,0,230,41,102
13,3,227,61,20
0,9,185,85,181
2,8,241,194,176
8,7,170,149,84
10,0,13,64,68
5,1,110,180,98
7,1,29,248,248
0,11,127,105,178
5,8,110,1,125
3,3,106,53,230
6,2,174,145,83
14,2,198,246,111
17,18,133,45,109
17,16,157,68,248
4,16,113,113,48
19,15,129,81,106
17,18,5,22,7
4,5,20,252,77
9,16,176,83,32
14,5,144,239,60
7,4,62,20,93
8,2,14,36,173
8,13,175,147,98
15,17,228,82,28
10,4,228,9,11
10,6,63,208,170
1,7,248,136,81
12,10,101,232,141
3,13,196,248,38
2,7,251,51,73
15,14,150,71,230
17,5,95,73,209
0,18,214,83,202
7,5,251,130,231
9,6,172,105,68
0,2,80,182,173
16,19,153,7,215
18,2,38,249,194
10,16,200,101,46
11,9,191,136,100
1,12,244,51,225
19,2,70,174,19
11,4,22,67,44
4,4,192,171,237
14,4,93,254,165
19,7,80,64,208
10,4,168,208,251
4,0,76,205,30
3,9,33,88,90
8,16,41,0,110
16,9,90,29,146
16,8,147,94,46
15,5,91,178,240
12,5,196,96,124
18,13,192,213,79
5,13,133,106,100
1,19,219,192,92
1,9,167,88,236
2,2,236,127,112
10,9,20,188,143
9,8,208,227,105
19,15,101,169,18
16,0,65,65,208
7,6,211,43,4
18,15,123,231,143
14,0,169,40,224
12,2,149,12,220
12,1,97,127,171
10,18,73,50,32
19,16,86,101,156
13,3,220,238,159
19,13,72,40,28
9,7,172,183,52
9,7,188,244,237
19,6,253,43,203
14,4,240,251,94
6,13,167,154,105
10,12,72,94,63
16,5,125,39,210
12,10,77,88,231
8,1,114,81,134
0,0,68,33,28
16,10,31,63,207
11,14,10,219,156
0,7,80,169,186
2,1,124,225,101
9,4,118,143,18
11,2,135,38,94
3,9,22,19,20
9,8,174,134,191
4,1,42,149,228
4,9,45,101,54
14,4,72,171,146
6,7,244,84,60
14,9,19,173,147
5,8,15,169,11
3,1,111,212,181
6,7,149,244,149
13,2,117,39,241
1,12,253,120,22
12,13,225,5,23
9,11,198,219,163
19,11,139,0,29
18,14,55,217,162
10,4,237,6,218
12,7,8,201,213
12,3,92,51,10
19,15,31,164,66
8,1,183,136,15
11,18,125,30,136
12,5,153,38,42
12,11,184,101,82
3,1,198,185,106
9,12,168,116,181
9,19,175,147,73
8,4,120,28,4
4,18,33,235,209
3,11,31,65,77
12,0,45,42,92
19,1,31,222,201
7,4,40,223,140
13,7,80,173,97
17,12,241,50,106
0,0,148,5,59
18,15,223,225,3
7,2,69,249,130
5,19,22,157,50
14,9,217,56,237
9,16,247,168,62
13,17,213,142,129
19,19,198,25,206
14,7,233,28,9
8,4,119,53,5
2,11,76,247,35
13,9,170,47,105
13,12,253,241,10
3,16,227,8,190
13,2,97,124,40
5,8,225,242,127
7,3,64,6,230
10,12,147,233,140
14,11,183,166,54
12,3,105,123,182
18,4,93,182,223
2,8,230,52,107
16,9,4,231,8
5,4,209,192,206
7,11,242,7,116
19,0,206,101,191
3,4,174,178,179
6,0,169,60,69
10,4,236,130,191
5,12,213,197,52
4,14,206,34,192
11,8,86,231,171
8,4,166,76,82
4,3,84,83,94
12,18,113,178,99
9,12,77,112,231
14,7,45,223,185
11,2,131,158,57
7,1,166,213,54
17,5,147,144,162
17,13,159,172,245
16,18,27,32,138
1,8,62,38,152
4,2,4,221,28
0,0,153,143,33
15,1,56,16,49
2,5,94,17,89
4,0,125,114,204
6,9,139,2,52
19,1,224,117,167
2,15,93,210,38
18,2,5,88,198
10,13,42,165,161
12,14,81,200,117
5,14,20,160,229
14,6,30,174,219
10,18,14,51,17
16,19,240,211,19
11,2,236,161,118
14,3,150,14,231
12,0,145,95,241
10,19,46,87,82
4,8,170,54,211
14,3,107,234,144
8,4,0,51,38
18,15,156,250,28
14,0,96,54,80
6,11,204,84,110
8,4,182,249,102
8,13,211,141,253
15,16,47,221,234
2,6,86,138,177
7,4,176,14,58
4,15,70,142,20
16,11,153,238,168
0,15,170,212,106
2,15,1,190,36
13,0,233,17,29
18,13,167,160,116
6,2,92,213,134
7,18,101,158,106
3,1,254,195,189
1,6,189,10,46
4,7,47,177,132
12,2,81,40,136
18,16,116,205,96
9,18,44,142,186
8,6,21,153,5
16,14,58,147,116
18,12,84,220,45
1,19,64,166,150
13,4,106,132,226
12,6,240,162,165
2,9,121,12,247
19,16,214,119,60
6,0,45,223,147
12,13,45,14,180
17,6,235,143,138
14,16,148,29,13
4,6,225,168,171
2,17,135,139,4
2,18,83,24,72
4,0,15,64,35
16,5,86,250,239
12,2,245,208,148
5,6,153,253,146
15,15,92,242,135
18,5,219,219,60
9,19,171,188,24
10,7,130,191,237
1,9,238,178,96
11,4,10,39,210
13,8,129,210,165
7,7,25,239,221
19,19,103,85,209
18,8,181,226,74
11,2,158,39,64
15,14,188,139,179
15,2,168,207,129
0,9,95,62,63
17,14,5,108,101
1,2,189,114,196
6,7,47,202,198
10,4,188,193,18
13,18,117,30,164
14,12,186,49,153
9,7,28,89,98
19,8,158,118,69
0,6,17,202,234
13,1,252,120,210
15,16,23,150,33
15,17,22,38,249
12,19,221,252,59
11,5,158,109,9
10,17,41,117,208
4,2,204,232,93
15,11,96,88,0
5,0,19,166,210
17,3,68,78,230
3,9,44,215,101
12,3,218,109,136
9,10,238,188,6
15,15,46,155,224
1,7,172,31,209
12,10,231,188,253
14,12,123,252,64
5,1,73,77,178
10,3,149,196,177
5,5,14,104,168
10,4,113,4,168
15,6,147,47,6
10,18,170,2,251
7,10,239,61,213
2,4,166,15,184
2,14,231,196,115
2,11,11,93,189
4,17,19,157,84
0,15,219,44,114
8,13,6,21,104
15,7,184,116,122
0,3,38,198,44
17,18,226,99,2
4,8,43,28,11
18,4,104,188,190
19,16,89,125,220
13,10,175,3,25
5,17,167,200,79
15,1,152,126,144
5,9,66,232,99
16,10,190,160,195
5,9,108,65,144
6,19,56,178,106
0,13,6,102,10
13,10,216,45,240
9,19,200,102,59
9,12,142,5,83
9,15,93,192,150
3,8,195,228,50
17,17,67,90,71
10,18,33,68,198
18,19,77,3,45
1,18,206,237,158
4,4,26,247,162
10,17,204,252,142
14,4,76,17,201
17,4,91,185,120
2,12,83,68,52
8,4,124,87,180
16,7,149,91,27
2,2,204,225,85
8,0,37,96,216
17,17,44,240,44
15,18,117,85,100
4,8,218,142,217
13,1,69,130,84
2,18,13,12,244
0,19,116,199,9
5,0,155,52,35
17,7,207,185,41
19,15,166,204,81
9,3,50,187,78
6,1,51,31,124
0,12,89,207,211
6,13,139,175,149
5,10,197,138,194
2,14,122,51,247
19,6,49,101,21
9,9,241,221,68
4,6,247,73,253
18,19,184,67,213
2,0,135,44,33
6,18,45,43,56
16,2,113,23,80
2,3,137,85,177
19,18,186,75,24
2,1,133,155,252
16,9,120,130,17
12,4,187,164,90
15,3,203,6,46
15,14,75,44,61
5,10,121,167,189
18,16,20,16,17
1,12,162,103,64
12,3,42,195,113
5,7,84,18,158
16,0,47,5,78
3,12,140,201,30
18,15,181,124,186
11,4,100,111,59
16,14,202,226,171
9,17,92,82,251
11,13,57,117,242
7,16,60,34,251
16,13,17,225,115
18,5,84,134,38
10,10,108,42,52
4,4,209,153,89
7,7,1,107,90
8,14,53,211,214
0,19,34,109,44
4,13,126,36,90
3,4,5,204,211
14,6,157,19,5
19,0,138,180,93
14,18,207,11,92
5,3,251,73,92
18,1,46,111,19
9,4,190,242,173
2,3,4,222,92
11,6,187,16,30
17,5,205,89,44
6,16,174,110,17
3,14,15,221,220
3,11,237,105,165
10,1,56,189,121
19,15,167,182,222
9,5,242,24,19
15,5,120,18,106
16,6,175,97,74
6,5,168,242,133
5,1,154,252,137
4,16,2,187,136
4,7,85,179,27
8,3,124,231,143
19,15,11,10,105
0,7,187,186,168
6,17,245,83,90
9,15,60,153,168
9,15,111,131,174
6,18,113,118,32
17,1,48,223,39
18,11,176,111,87
5,11,0,94,15
11,4,179,44,168
16,1,4,141,253
7,18,133,114,216
15,15,48,48,73
12,16,198,103,60
11,11,174,73,99
2,10,125,1,184
6,5,1,142,22
3,5,97,62,187
5,3,67,15,40
9,14,228,71,22
10,1,30,95,238
13,6,219,15,244
15,13,180,128,168
12,0,246,20,39
18,12,6,48,205
19,16,250,196,51
16,18,88,131,186
1,1,245,115,79
0,9,242,67,219
16,17,242,190,124
0,17,194,48,117
9,19,171,10,173
16,10,81,183,133
1,13,176,67,180
16,7,191,236,129
1,5,250,112,205
12,8,237,147,129
4,8,163,228,201
2,17,231,231,254
6,10,57,119,58
8,8,151,249,35
14,3,178,35,187
10,15,29,107,46
10,4,43,170,141
4,6,79,253,99
17,6,196,108,180
10,3,89,47,45
6,10,233,252,222
19,1,94,8,218
7,3,13,232,71
7,19,45,60,229
3,3,169,239,219
10,2,135,244,72
3,8,8,233,83
18,17,152,59,50
5,5,13,7,200
16,2,63,187,233
17,1,253,186,176
2,7,207,141,162
9,12,170,240,118
12,11,145,98,230
7,5,122,208,37
10,15,212,244,23
9,11,193,29,162
0,12,94,123,56
17,16,39,176,220
11,6,228,103,208
2,12,103,24,184
2,13,70,228,100
14,16,224,171,150
9,13,251,210,152
13,12,62,56,91
15,17,10,195,74
9,3,248,0,177
10,14,16,224,113
9,14,30,187,253
11,19,90,3,67
12,19,230,177,233
6,1,162,29,42
1,19,86,74,13
2,2,61,245,247
17,7,53,69,195
8,12,244,76,99
18,14,12,201,238
13,7,6,5,222
17,13,89,137,44
15,5,156,96,15
10,17,69,221,56
6,8,21,27,95
16,11,169,112,207
17,9,140,75,206
15,16,82,242,48
7,5,138,103,239
10,12,42,115,22
7,19,239,148,64
2,0,116,231,130
8,1,106,32,223
18,13,208,37,219
7,8,100,230,173
5,9,231,192,43
5,11,155,31,246
3,2,114,192,111
8,2,200,4,152
11,7,32,62,32
5,4,76,169,249
16,7,40,176,143
15,3,205,67,43
19,9,202,195,193
12,0,44,235,218
2,10,113,129,151
2,17,50,220,193
16,17,252,180,61
4,7,56,212,181
7,13,54,137,155
4,7,165,23,63
9,8,55,116,16
10,0,137,64,38
15,13,254,252,136
14,0,5,153,243
4,2,44,49,82
3,13,127,88,236
16,9,237,12,242
17,9,223,78,1
11,16,168,182,122
0,10,131,17,50
11,10,1,252,43
6,15,19,31,70
0,16,206,94,98
16,12,166,89,48
3,17,173,76,173
19,5,220,155,166
15,19,102,218,211
5,18,162,224,238
18,16,141,93,113
7,10,101,167,3
13,10,12,140,84
10,0,93,249,169
6,5,32,138,196
16,15,203,41,42
15,8,206,156,249
18,18,188,122,164
18,7,54,250,45
16,18,89,29,251
12,12,127,145,108
9,11,240,59,238
9,18,114,11,207
2,2,195,236,89
8,6,199,135,198
9,8,216,233,89
8,17,58,245,54
8,7,72,182,224
1,4,117,133,193
10,17,215,235,62
16,19,173,216,254
0,1,178,30,122
0,2,62,168,171
4,14,213,13,222
3,15,167,93,107
11,18,4,129,246
2,18,155,98,22
2,10,227,230,59
4,1,68,41,159
