xRGB,yRGB,R,G,B
3,15,97,198,30
8,2,32,151,134
19,16,16,189,196
1,7,189,253,65
12,1,210,50,45
12,14,126,209,183
5,2,167,99,69
3,10,126,89,247
6,7,168,99,219
10,11,253,46,118
17,15,94,66,84
5,19,216,152,125
5,11,103,62,72
15,15,126,179,104
9,13,234,224,55
4,14,183,138,37
18,0,253,44,223
5,8,207,146,182
15,0,249,67,206
8,1,119,164,190
18,4,61,214,44
14,8,128,137,68
1,2,81,67,116
8,9,90,170,173
5,3,178,20,84
9,7,112,81,129
2,15,107,2,93
18,8,112,166,49
19,12,12,153,140
9,5,216,99,220
1,10,234,97,118
9,8,109,129,170
17,17,131,252,230
4,15,175,130,248
10,14,251,136,5
10,6,155,150,145
13,15,6,174,186
11,8,144,154,154
6,15,62,6,1
16,0,213,116,51
11,10,145,40,158
16,4,189,125,39
2,6,65,252,146
16,15,238,99,182
16,12,49,237,71
14,14,236,161,104
5,7,238,113,59
9,10,170,94,213
8,13,181,23,207
17,1,192,46,236
15,9,152,37,146
18,19,42,1,84
12,12,234,183,232
18,19,144,33,83
5,17,43,164,65
10,9,221,111,191
7,4,153,183,246
0,0,55,204,63
6,9,223,79,145
19,17,84,186,10
17,3,186,218,168
11,19,88,168,128
15,3,132,221,234
18,19,160,148,52
10,11,141,191,134
18,8,212,51,57
0,11,1,118,253
16,7,108,12,165
13,0,232,109,17
19,7,216,69,155
11,6,125,112,13
5,19,210,18,139
17,8,25,131,151
18,5,155,199,249
9,7,166,187,238
19,13,97,119,97
3,8,183,222,160
18,5,51,47,52
17,13,233,74,110
13,5,18,12,132
17,12,181,53,64
15,15,218,193,92
10,10,121,133,205
6,0,58,90,38
17,19,182,193,133
1,18,79,73,195
7,12,184,129,108
10,3,84,192,34
13,15,184,136,67
19,6,200,170,140
4,11,131,44,171
16,9,14,241,86
7,14,105,194,54
18,6,120,52,104
15,16,239,166,182
7,7,224,29,209
11,13,168,149,239
16,17,161,76,57
15,1,33,230,36
14,1,229,18,2
13,3,35,211,220
0,18,147,112,156
16,3,241,47,101
4,13,12,249,26
1,5,129,126,80
3,11,105,178,126
12,4,187,165,118
13,8,78,118,85
4,5,0,34,236
15,6,43,237,95
6,16,27,94,168
18,6,239,100,199
12,7,12,5,192
11,1,44,160,164
16,7,133,241,137
5,8,141,214,0
3,18,84,7,87
7,1,49,95,206
3,16,5,226,103
3,13,80,181,149
15,15,44,64,175
6,10,164,253,24
18,1,227,201,60
9,18,144,99,213
1,14,32,145,177
4,5,44,101,68
12,12,117,128,245
18,8,181,26,129
6,15,221,161,94
17,10,2,214,248
12,0,101,3,150
5,14,189,185,98
15,16,196,5,157
9,1,129,221,6
12,8,164,167,124
4,8,21,244,153
7,5,206,184,148
2,6,17,146,139
7,17,141,170,116
0,5,53,100,47
9,12,141,44,58
15,4,34,218,135
14,14,29,224,114
19,1,51,162,42
13,5,116,190,216
18,17,181,62,207
13,6,213,29,201
18,7,249,194,109
17,14,41,191,231
8,10,214,48,205
9,8,200,207,133
19,10,215,88,83
15,11,134,190,214
6,9,147,117,179
19,11,39,110,175
10,4,183,223,241
14,18,76,9,81
15,5,208,29,145
15,1,185,55,250
12,4,243,192,83
11,16,95,126,34
9,0,37,94,112
3,18,42,154,40
3,16,97,57,146
18,11,166,71,134
4,16,117,218,169
18,12,154,138,188
13,16,117,148,167
5,8,62,159,51
14,10,238,210,86
14,2,20,180,230
11,10,173,234,107
6,0,11,102,148
13,3,103,87,104
3,2,19,37,14
11,1,209,150,127
12,19,250,195,91
15,4,52,70,162
16,16,189,94,235
2,0,66,184,75
0,11,84,187,212
7,8,77,29,46
3,5,125,176,118
17,11,145,214,41
1,9,109,214,97
4,18,248,213,234
5,19,238,8,168
19,17,93,43,174
14,9,170,214,230
0,6,48,11,191
9,6,130,201,147
13,7,218,243,9
4,10,245,163,177
7,14,184,9,60
9,18,154,158,252
2,18,253,114,153
12,2,155,111,63
12,9,75,61,198
4,6,251,20,109
3,18,26,254,141
7,2,6,138,68
8,16,104,82,5
2,17,47,233,72
6,4,53,49,189
4,12,8,128,180
3,2,159,169,115
18,16,96,160,73
8,5,101,246,109
4,6,56,24,34
19,13,93,126,234
13,4,163,228,6
9,12,168,17,36
1,0,20,115,87
9,11,126,188,136
2,16,151,247,205
7,5,133,122,237
9,4,90,2,130
5,17,156,124,233
5,8,223,169,157
4,13,163,29,235
6,16,0,65,184
15,4,17,40,92
16,19,118,162,146
6,9,231,86,119
14,14,223,224,170
16,12,43,107,251
3,19,106,239,39
13,4,3,69,181
16,12,72,138,122
18,15,171,209,173
17,7,99,174,253
19,6,219,0,37
17,15,195,141,208
3,15,150,198,83
18,19,198,253,14
14,8,234,211,11
14,9,229,25,22
17,5,49,202,227
14,4,236,182,179
4,9,249,205,56
8,11,49,124,180
0,14,66,125,55
3,12,129,23,163
18,9,103,30,211
4,12,149,90,102
11,0,208,49,167
16,12,240,156,28
14,10,184,183,169
7,2,161,82,31
3,8,131,23,236
0,0,34,33,12
17,1,128,87,46
3,17,14,124,218
11,17,235,107,46
19,2,248,157,138
18,16,163,84,155
15,14,76,125,127
13,16,55,180,69
16,18,93,12,145
3,4,199,127,45
13,10,72,150,227
13,15,74,245,180
3,16,78,238,0
12,12,17,245,101
15,16,200,156,89
7,10,107,243,229
12,14,20,184,227
10,5,55,36,14
19,5,183,172,43
19,4,124,16,154
17,12,95,83,78
9,5,26,128,174
19,8,44,74,61
13,16,211,139,152
11,18,134,204,50
2,8,126,53,140
7,10,92,113,10
3,8,160,133,230
2,16,199,6,14
7,16,89,6,2
6,4,50,131,204
11,1,131,219,195
16,14,143,175,212
2,16,134,23,5
7,12,25,186,52
7,0,169,99,139
7,6,228,195,61
11,8,101,165,190
19,7,58,33,207
4,9,55,92,149
19,5,40,181,64
8,2,254,249,248
19,12,251,66,224
3,13,144,214,131
7,8,246,170,14
1,6,241,246,203
4,15,145,30,3
11,1,63,117,56
8,17,41,138,205
16,0,34,102,129
7,13,242,121,146
10,14,229,70,221
14,18,160,154,142
13,8,94,242,245
3,17,178,179,99
1,3,51,79,102
15,12,23,46,66
13,10,246,142,0
8,16,204,138,96
7,0,70,150,212
15,16,55,250,192
11,3,51,57,138
17,14,212,19,21
9,4,56,146,134
8,4,128,1,221
7,2,165,217,11
5,0,125,35,116
15,7,44,12,136
17,13,191,56,129
12,9,28,160,186
1,7,175,127,73
13,2,163,48,22
7,0,21,74,187
6,18,89,178,126
4,9,106,78,99
1,9,165,88,63
8,13,51,68,104
6,7,119,11,203
7,11,151,58,238
15,18,215,209,241
0,8,172,19,194
9,16,224,227,19
14,13,136,137,58
14,5,29,23,35
6,18,163,176,209
13,8,243,237,115
17,2,64,186,202
16,7,19,250,32
16,10,183,13,47
11,14,19,219,45
1,3,1,44,214
16,17,124,188,85
3,18,82,24,87
18,14,218,58,111
0,6,242,37,215
7,18,14,191,134
2,5,130,154,175
3,10,113,178,62
1,8,116,79,246
10,11,158,149,217
1,4,36,184,122
15,19,233,223,54
0,5,207,162,5
8,4,200,128,91
0,14,119,162,212
0,10,113,115,50
13,8,80,40,137
2,11,189,135,231
5,0,64,188,90
14,15,157,252,97
3,1,88,209,124
1,7,198,90,150
3,0,223,5,212
0,14,209,114,245
10,3,55,234,200
17,1,29,1,70
19,3,118,190,126
2,19,221,9,198
5,11,0,10,196
0,8,227,165,230
16,2,99,221,159
4,4,192,177,198
5,1,116,50,238
4,19,163,115,104
12,14,240,108,227
6,15,227,92,151
0,17,187,226,115
11,10,232,1,76
5,2,84,168,43
5,14,21,228,145
0,10,89,23,31
15,12,222,15,11
10,13,28,18,98
7,16,210,110,136
12,7,152,147,143
5,9,43,191,187
15,14,98,121,197
1,13,158,10,238
9,9,78,59,189
0,4,107,153,189
3,12,37,77,100
13,19,201,99,50
6,9,162,210,105
8,3,159,169,73
0,0,94,167,127
9,17,218,194,180
5,3,96,178,195
10,19,230,201,114
18,2,220,180,97
8,8,72,92,241
16,1,153,84,177
10,8,70,31,87
12,11,232,140,239
19,12,225,249,112
16,9,16,227,230
12,7,168,119,70
0,17,34,184,177
3,3,94,101,130
6,2,65,183,170
11,13,102,179,243
9,3,153,70,186
1,2,49,191,50
13,9,208,169,87
2,19,65,212,74
15,9,247,42,152
3,9,18,83,120
2,16,143,136,12
8,8,40,221,66
13,18,229,135,126
8,5,195,61,37
14,18,156,66,134
15,9,167,195,3
5,1,95,15,35
1,8,97,11,116
12,10,234,13,48
18,8,113,181,156
1,5,88,253,154
4,16,226,72,252
15,2,166,84,166
15,14,160,0,127
11,3,216,26,231
16,5,43,45,8
4,19,5,10,161
15,5,115,234,244
14,12,183,192,209
3,16,31,134,89
11,16,62,212,149
4,15,25,34,167
1,8,120,76,245
18,10,77,50,219
8,4,110,71,151
17,9,171,16,191
3,5,73,134,217
19,9,121,146,247
3,0,244,242,253
8,14,128,18,94
4,7,6,130,31
7,5,52,11,236
0,5,74,180,3
19,1,158,160,21
0,18,179,202,61
4,4,0,29,125
13,7,119,169,35
16,12,87,106,217
4,3,162,90,240
2,0,57,177,208
17,16,130,127,41
3,8,202,5,144
14,9,228,210,36
1,19,103,47,222
15,19,23,208,136
11,11,206,218,238
16,1,98,222,28
9,1,238,95,239
4,17,178,52,61
2,8,133,103,197
17,8,147,52,93
0,10,107,240,166
3,10,146,89,228
13,18,106,19,23
16,11,71,99,226
12,14,209,18,167
9,3,143,67,126
11,0,119,17,133
6,18,71,50,24
0,6,108,204,114
5,7,122,3,217
0,5,171,49,91
14,15,240,158,36
15,17,70,20,140
13,2,39,37,114
8,13,175,139,251
17,14,46,230,26
11,5,223,33,184
0,7,3,109,196
3,5,149,231,143
11,10,242,178,186
8,15,208,27,177
11,12,172,169,36
15,14,169,78,85
6,14,206,160,11
10,10,190,167,191
8,17,49,164,248
19,15,167,220,221
9,19,183,103,220
13,5,19,162,235
5,5,25,40,66
8,19,241,26,48
11,1,110,24,124
6,7,90,211,243
1,11,128,29,123
5,19,21,185,200
17,18,35,108,91
4,3,41,1,94
2,16,52,51,105
9,14,196,18,48
1,9,143,250,122
12,15,84,21,92
14,7,63,211,156
4,16,48,94,162
17,15,25,222,110
6,1,52,115,68
19,19,13,55,208
4,13,40,98,38
5,9,11,176,59
4,10,104,172,233
19,0,120,47,129
8,12,25,64,169
19,18,155,80,221
2,0,119,243,234
7,13,119,79,218
15,9,184,240,3
13,6,133,216,101
17,9,152,228,134
2,11,32,231,118
7,17,110,177,227
3,6,245,219,142
5,16,97,17,228
16,19,141,127,63
15,1,132,56,128
15,7,5,71,209
5,14,153,207,145
7,2,65,73,24
5,9,151,220,236
11,16,220,8,182
16,8,17,231,107
1,14,35,71,54
3,11,99,250,40
14,12,171,78,16
8,14,228,71,111
18,13,27,153,95
9,6,123,200,238
10,10,64,110,194
9,12,167,182,10
3,12,113,148,106
16,12,21,70,238
3,19,181,76,158
4,8,228,144,109
18,8,254,7,174
2,7,195,106,31
2,0,131,226,42
4,17,81,147,38
10,3,160,177,81
3,14,5,40,77
14,10,184,236,28
15,19,148,68,70
13,13,184,13,157
12,2,172,28,97
7,15,125,218,186
6,0,128,87,175
16,10,59,61,155
17,16,58,43,21
6,4,88,152,213
14,5,78,107,200
0,2,142,86,114
19,14,182,95,124
5,10,189,222,54
18,7,197,176,157
19,12,239,92,252
0,5,26,251,244
18,7,187,48,135
8,19,54,208,26
16,3,48,179,227
2,3,215,33,28
3,0,26,108,204
10,14,182,71,36
12,19,39,58,233
1,8,170,190,188
1,8,74,197,73
9,7,138,114,116
1,10,224,223,9
14,9,58,179,85
14,17,230,110,55
9,15,168,111,245
6,19,102,100,25
12,1,226,236,147
5,7,245,42,251
18,15,58,210,110
12,13,137,0,154
1,16,70,27,140
19,16,239,236,182
9,2,15,147,64
15,0,185,108,193
7,6,182,109,203
6,17,117,51,139
8,12,107,133,157
16,10,53,78,42
7,18,197,71,123
14,11,81,96,124
4,19,242,86,247
5,14,22,56,77
11,0,46,230,111
6,16,179,85,103
13,0,242,183,66
14,10,253,147,150
15,2,199,171,231
8,14,4,74,127
19,18,164,140,39
17,13,110,122,10
16,19,98,161,149
0,1,18,196,165
4,15,141,157,193
3,11,248,54,172
16,8,111,240,242
1,2,53,41,127
17,17,20,251,150
1,7,37,139,144
3,2,130,88,123
16,6,159,35,93
17,3,201,100,219
17,14,97,173,35
1,4,37,237,146
12,13,60,124,249
7,6,129,111,64
2,0,3,240,22
4,12,55,112,41
4,3,31,190,38
16,6,251,53,200
17,0,146,178,129
11,14,209,172,46
12,7,201,59,94
1,7,233,66,86
12,12,160,118,225
2,11,250,79,111
8,17,35,235,31
14,6,94,158,133
14,4,144,41,89
3,0,156,157,7
6,2,245,81,163
1,1,156,12,250
7,14,31,17,162
18,10,193,71,235
5,8,121,110,10
9,18,180,229,159
3,13,240,184,10
7,10,105,102,182
4,16,62,9,249
2,6,100,68,203
3,1,53,153,95
14,18,54,251,147
13,11,77,58,113
2,9,58,46,178
3,13,28,147,178
8,15,93,76,127
10,13,234,45,118
9,5,174,229,94
10,9,220,178,109
5,15,17,159,47
18,17,110,117,73
15,7,174,131,207
14,19,235,217,34
14,6,115,53,112
1,1,64,42,124
11,5,48,215,167
18,12,32,233,123
8,12,187,190,74
3,11,210,232,150
6,0,121,51,200
0,5,81,12,55
5,14,143,233,34
5,5,167,134,49
6,19,175,130,129
2,8,224,42,88
19,8,82,19,212
9,4,49,35,18
1,6,182,130,218
13,9,222,82,215
10,17,184,117,168
12,1,120,204,254
14,8,176,25,22
12,10,127,225,85
12,6,85,229,28
17,17,56,239,195
1,16,177,145,221
12,1,169,199,118
10,19,41,142,125
16,0,8,25,149
12,1,112,45,229
18,3,97,159,250
16,9,130,159,46
9,16,53,192,10
9,2,236,232,210
1,11,81,169,138
8,16,111,227,252
18,18,96,33,191
5,11,245,53,75
0,2,13,194,56
3,15,129,98,145
18,6,126,207,183
7,17,73,234,56
12,10,122,140,153
7,8,220,68,80
19,12,70,83,37
12,4,73,138,140
1,6,21,250,9
2,13,144,166,168
17,4,212,248,128
0,16,151,86,237
11,11,1,103,61
16,15,94,40,148
1,1,36,22,94
17,0,251,218,68
11,2,233,40,223
19,2,36,177,245
9,8,103,191,151
15,5,195,18,86
1,11,105,43,44
8,13,236,245,1
16,6,90,249,92
11,0,29,41,61
10,4,218,166,41
18,10,236,40,141
4,1,246,226,159
3,3,118,217,76
4,19,212,9,80
18,8,78,9,37
16,8,35,38,70
9,17,86,99,250
3,7,91,22,26
12,4,225,217,113
17,10,159,131,71
15,12,214,90,5
2,12,154,120,188
4,7,167,192,224
18,14,210,67,158
4,6,8,113,98
19,6,144,178,78
0,0,177,91,91
0,14,64,251,240
7,12,133,178,27
1,8,151,134,42
18,12,0,189,241
15,19,33,116,109
0,19,56,159,63
8,9,77,199,224
15,12,73,237,87
17,19,100,127,248
3,4,169,56,140
1,3,184,253,24
0,5,177,24,177
15,0,60,151,206
13,14,54,103,132
16,12,236,156,88
6,17,116,189,13
16,5,209,74,147
16,7,190,247,227
2,11,207,197,194
11,7,70,249,15
7,2,211,205,112
8,13,26,77,129
19,19,61,14,1
18,17,40,4,246
11,13,228,180,12
7,14,30,193,176
16,19,182,227,76
10,6,186,90,53
1,4,38,38,32
9,6,81,160,81
19,13,234,235,206
3,8,129,246,49
5,18,57,21,231
6,13,188,89,137
19,15,11,32,58
17,13,72,7,154
11,4,194,90,199
9,0,14,14,251
2,12,200,184,6
10,4,157,94,208
7,4,195,193,79
14,15,143,113,90
3,1,122,160,36
9,1,182,109,144
0,12,73,106,34
6,7,31,227,190
8,11,202,169,79
2,7,182,163,130
17,12,119,109,4
9,12,181,193,223
12,5,96,241,125
8,18,77,37,252
16,10,82,197,177
2,12,231,51,98
2,2,175,76,144
3,9,143,178,69
14,8,233,86,138
18,17,216,141,207
19,3,231,174,18
1,11,54,8,220
7,1,40,78,232
7,14,118,31,242
15,8,41,219,159
8,7,203,234,235
18,10,85,205,168
16,6,194,187,44
15,8,198,3,94
6,11,85,216,178
7,5,102,125,193
13,8,45,172,100
18,17,2,53,85
16,12,16,219,97
17,5,214,232,216
15,18,199,232,237
5,15,111,27,204
10,8,214,210,20
5,7,148,133,229
13,15,34,209,35
2,2,192,160,22
0,0,203,236,25
6,16,47,120,86
8,19,97,136,171
17,4,80,76,45
11,10,183,199,138
5,19,141,25,143
8,3,193,225,235
12,13,163,39,73
14,3,103,120,190
13,11,206,184,134
14,19,113,254,213
3,7,58,118,11
0,15,77,222,46
13,6,36,251,172
5,3,119,146,89
7,0,119,229,130
17,2,137,30,203
6,6,186,193,71
4,19,213,167,226
15,17,247,254,192
14,7,245,164,194
12,15,92,4,44
16,18,243,152,61
10,8,8,160,150
10,12,51,52,207
17,7,232,133,242
8,9,81,54,79
12,18,2,49,176
7,7,221,159,180
6,4,156,26,58
4,15,38,28,36
1,17,189,98,41
16,19,75,221,13
13,17,237,62,29
15,17,76,114,110
19,5,25,196,214
10,17,37,58,117
1,0,233,230,18
15,2,45,162,248
6,11,146,217,109
8,13,198,115,109
19,3,3,49,29
16,12,218,82,60
14,12,105,110,237
7,6,68,207,146
1,14,148,110,77
8,19,63,212,219
17,0,157,249,142
15,10,202,77,42
7,7,165,45,100
17,17,167,26,66
1,2,63,44,35
12,11,234,222,92
19,15,99,86,6
5,19,65,210,211
7,4,168,220,173
13,16,103,249,29
11,4,166,72,124
17,4,151,235,110
11,9,174,152,12
4,6,177,14,147
18,17,22,27,48
15,8,226,159,153
16,18,134,22,146
9,8,127,85,185
9,14,246,102,121
16,17,206,14,68
17,7,100,177,117
1,14,45,45,127
1,12,118,138,249
14,18,156,39,220
9,11,69,96,148
9,1,138,51,209
4,4,224,211,251
11,3,34,3,212
1,5,156,199,14
19,11,221,91,94
13,11,183,13,52
17,12,103,179,30
0,7,47,80,99
9,8,250,28,163
8,7,118,19,136
9,6,137,80,244
19,3,15,150,131
12,19,235,31,246
13,3,241,0,18
1,18,192,107,211
7,6,55,154,124
9,11,149,97,59
5,3,138,149,51
7,6,50,241,220
11,15,196,166,155
13,1,19,61,206
8,14,223,133,34
4,9,54,218,141
17,18,16,213,49
12,2,165,197,212
5,3,197,46,9
4,7,140,126,15
18,1,166,9,179
16,16,108,175,131
17,13,235,128,145
8,17,154,65,120
4,9,173,89,164
15,14,137,181,198
5,5,245,185,20
6,3,107,194,8
8,7,13,238,60
17,0,47,177,53
13,3,90,114,198
3,16,60,63,136
18,5,114,33,23
12,13,121,92,144
12,18,248,179,206
17,4,148,82,70
6,18,171,191,82
7,7,227,172,187
8,2,27,171,8
15,3,37,225,247
6,13,189,125,0
9,15,169,194,231
9,14,127,36,138
19,17,179,94,239
16,3,25,48,116
12,6,216,141,12
19,9,148,216,43
3,4,12,48,45
9,13,80,229,218
14,17,42,213,165
1,17,75,72,211
19,12,20,97,93
0,17,205,44,231
5,11,196,117,150
0,9,69,223,178
1,18,175,178,193
0,7,30,25,78
4,4,188,141,30
16,3,25,90,51
8,16,43,204,21
11,19,230,126,67
0,16,117,25,234
0,1,119,176,65
12,12,134,49,160
11,11,6,27,60
5,3,7,206,63
18,18,227,205,107
14,9,82,3,164
3,17,182,240,86
12,4,48,242,251
14,19,82,232,213
19,4,15,115,250
18,18,29,34,44
3,5,198,33,47
19,18,240,180,49
11,12,96,222,101
6,15,92,4,251
3,2,207,71,107
7,3,26,173,194
19,9,0,223,50
15,9,53,244,224
5,7,228,117,143
13,6,130,95,225
9,9,109,93,200
5,10,142,16,235
3,12,30,162,16
16,9,186,147,43
10,7,229,96,37
8,6,149,189,103
8,7,245,52,172
16,2,227,137,187
12,6,25,129,72
18,14,69,187,13
5,8,121,85,134
6,17,130,166,36
4,11,9,100,32
5,3,113,3,198
5,11,197,148,231
14,18,127,155,10
8,18,138,101,252
12,2,74,244,86
0,6,232,82,247
5,2,35,116,193
10,8,109,154,205
17,1,42,136,253
10,12,82,52,101
18,11,98,147,166
19,12,239,229,248
17,7,54,166,104
10,13,102,237,28
2,12,71,251,19
13,2,45,170,87
3,10,210,169,187
16,8,172,111,211
17,13,199,32,64
11,14,33,83,28
14,6,62,253,250
2,4,170,197,183
19,19,176,122,79
19,4,246,253,167
14,3,178,13,15
5,2,229,234,132
10,11,22,143,168
5,11,14,188,190
18,7,91,236,58
2,8,219,158,198
15,19,185,244,147
18,13,228,99,219
18,1,120,230,147
7,15,156,176,135
13,9,213,57,160
2,0,33,92,218
4,19,123,147,209
1,5,77,246,230
6,8,15,47,242
7,19,35,180,194
18,4,111,182,195
9,2,202,241,96
13,10,24,114,196
5,19,208,85,183
9,8,147,216,74
14,17,135,102,155
1,17,157,111,67
0,1,190,66,54
4,16,144,26,230
17,1,26,12,195
3,17,192,230,21
5,2,114,10,197
14,16,122,26,82
7,5,105,34,102
1,2,13,77,111
4,17,61,72,205
2,4,112,254,222
1,5,123,227,77
1,6,250,176,217
9,12,225,132,90
4,5,180,191,147
19,1,115,174,33
4,7,192,16,149
0,11,138,110,132
5,2,28,90,92
14,17,162,22,186
19,19,194,250,104
11,3,63,223,60
10,8,55,15,212
4,11,5,140,89
17,9,234,90,40
18,17,69,169,166
1,9,11,155,153
7,15,115,56,31
3,5,8,167,113
5,8,2,225,111
5,13,139,192,202
14,9,185,11,190
15,16,214,247,217
8,4,21,13,224
6,15,145,141,0
10,12,0,224,88
9,1,48,72,135
7,2,249,144,204
13,12,22,238,41
9,15,210,170,71
14,8,5,159,51
3,7,92,224,75
2,3,49,115,76
13,15,112,9,175
11,10,235,60,178
13,14,242,30,238
8,0,63,210,192
5,10,65,170,201
14,3,157,42,76
4,15,27,200,46
17,2,90,155,143
19,4,123,226,39
12,19,169,11,162
1,18,52,55,189
11,14,236,147,205
2,14,105,30,191
14,14,189,118,241
1,14,233,39,102
13,18,87,40,156
18,4,129,239,5
13,8,91,234,152
13,4,142,165,102
4,16,118,240,242
18,5,185,217,198
9,7,5,101,225
5,4,201,14,68
11,7,25,42,229
7,18,45,219,225
16,10,46,186,250
17,6,205,152,27
18,12,115,225,182
18,7,39,179,74
0,17,69,56,238
13,1,225,194,226
5,18,158,72,45
5,13,132,25,246
6,0,35,38,213
6,13,3,252,101
5,8,1,218,157
7,8,176,53,229
14,10,175,7,80
2,8,125,69,220
17,4,166,160,37
17,19,139,172,55
9,7,195,169,183
8,6,178,28,5
4,8,190,13,55
12,5,220,107,160
18,17,16,95,245
18,0,114,45,240
13,4,18,159,101
7,16,110,138,97
8,4,95,97,60
3,17,120,144,238
18,3,93,100,180
17,3,75,147,142
10,6,194,120,156
12,10,199,183,164
0,10,213,144,27
0,15,183,89,122
11,3,213,238,230
7,8,233,104,163
12,1,118,84,122
0,0,96,14,66
1,3,22,220,198
8,2,42,136,30
9,10,32,177,5
19,8,109,253,8
11,3,102,193,137
19,7,198,97,51
13,0,226,192,232
19,17,122,58,204
3,6,168,73,203
16,2,214,111,58
8,10,110,25,32
8,16,12,185,27
7,12,200,100,23
1,17,221,52,248
4,18,243,200,140
6,17,47,162,69
15,18,81,54,13
3,13,15,226,114
1,16,119,176,60
5,1,68,33,68
12,1,141,196,80
15,1,100,91,229
0,16,233,108,149
17,4,16,3,93
17,9,80,167,176
16,17,33,155,71
15,19,146,128,33
12,10,217,20,235
4,14,240,178,159
10,17,76,199,245
1,17,240,228,235
11,11,5,122,227
13,9,134,239,203
0,1,236,95,226
7,5,132,122,224
13,9,44,144,6
12,3,153,237,129
4,7,2,35,191
0,3,14,110,87
7,12,166,89,158
10,1,36,81,211
18,14,126,62,99
4,14,84,195,154
18,13,204,9,196
5,6,159,60,225
14,18,164,126,14
15,12,60,92,203
5,7,203,225,230
15,15,183,183,74
13,11,151,158,12
0,3,142,85,235
7,19,27,105,114
6,10,30,141,242
10,14,178,102,18
7,19,77,120,142
14,8,46,149,113
15,16,117,3,41
5,14,88,44,139
7,14,206,228,210
17,3,166,215,189
7,0,75,99,227
13,18,140,241,199
0,14,58,62,54
17,13,130,210,146
13,18,13,93,51
10,15,60,35,64
12,9,75,46,238
5,5,253,203,244
10,14,135,38,217
17,19,100,171,64
5,0,76,157,214
3,18,69,229,161
8,4,53,177,77
5,6,227,205,85
10,19,92,234,124
5,5,116,48,211
0,12,140,117,185
6,1,48,243,214
10,6,152,3,81
3,16,102,167,155
3,15,150,239,177
17,5,19,192,124
14,7,78,42,16
6,8,153,73,198
3,2,46,143,204
0,7,184,112,223
12,17,230,111,192
10,14,141,203,86
4,2,7,68,131
11,6,9,189,162
10,11,118,151,21
1,10,104,120,103
5,8,92,247,132
12,17,215,99,82
4,12,15,210,171
15,14,4,198,176
6,10,67,240,102
3,16,222,183,39
1,9,105,229,172
1,11,224,83,53
9,2,25,171,243
19,1,18,141,224
4,16,226,88,14
16,15,252,151,252
9,1,45,58,6
14,16,226,201,171
12,10,10,110,191
2,15,156,135,108
7,2,186,63,227
4,0,179,155,233
10,12,157,232,32
19,11,4,12,116
9,12,92,156,46
13,13,239,250,90
6,11,148,156,192
9,7,93,22,22
9,4,202,173,77
4,16,192,215,223
10,7,99,209,39
8,15,221,4,59
1,6,16,140,225
8,18,97,68,141
9,4,120,249,94
11,1,79,104,189
15,17,8,172,134
9,16,36,83,239
13,3,90,207,211
1,7,43,60,21
14,11,92,62,226
7,16,194,45,61
15,5,125,221,199
15,18,127,253,44
6,18,199,174,127
9,10,150,142,15
13,6,180,195,102
19,14,229,195,250
7,13,23,204,175
5,13,53,73,227
17,14,103,232,77
15,1,111,146,11
1,14,46,88,122
16,16,217,181,227
7,15,149,54,14
4,13,208,208,90
15,7,34,227,94
14,19,48,18,19
5,15,95,133,128
16,9,80,166,70
10,9,65,79,149
10,7,93,41,41
14,10,62,104,59
9,5,13,115,81
8,16,148,139,184
8,15,131,194,58
4,17,161,214,62
12,0,147,225,45
4,10,35,69,219
14,10,105,74,169
10,4,59,199,134
15,3,181,208,206
10,18,244,55,0
2,10,30,209,193
13,8,170,208,13
16,11,63,13,55
13,4,88,200,92
1,7,192,187,239
17,4,216,120,152
8,15,10,74,83
9,1,42,57,220
19,6,81,120,223
19,10,140,222,1
2,6,143,153,12
11,3,61,182,150
17,3,125,240,52
15,1,147,190,240
2,6,172,50,84
7,0,154,13,203
10,8,238,4,212
17,6,71,119,35
2,3,249,12,137
12,13,106,133,39
7,7,16,142,27
18,14,5,197,175
14,5,160,103,45
10,8,194,39,174
5,13,123,63,124
3,18,66,99,167
9,15,66,108,227
14,12,22,21,45
17,10,33,24,104
12,6,118,57,62
19,1,61,73,200
17,11,61,177,82
18,18,0,182,207
0,16,245,145,80
8,15,190,8,25
1,4,37,170,170
0,12,8,44,70
1,12,54,147,55
15,10,125,113,149
15,16,13,236,92
9,13,244,35,72
5,4,106,174,68
6,3,221,198,39
1,11,199,169,35
16,7,208,196,142
19,4,178,112,122
2,11,53,31,85
13,7,14,204,49
6,3,232,30,76
9,9,10,135,74
6,12,231,42,94
15,7,34,159,236
4,6,149,118,128
7,11,9,159,80
11,13,152,176,188
5,17,126,6,60
19,13,132,147,104
12,14,206,172,41
13,11,26,224,225
8,6,48,224,83
6,9,205,11,40
10,18,147,246,13
10,3,131,6,179
17,5,108,3,82
4,9,189,248,245
3,6,10,54,13
18,15,143,182,153
19,6,177,42,209
3,3,166,188,57
13,6,107,247,223
13,3,212,60,217
4,15,247,240,23
3,14,6,24,171
19,5,142,25,72
5,8,140,140,72
11,15,94,222,59
5,2,216,10,189
4,10,70,114,146
11,14,191,175,201
7,11,28,97,143
5,8,249,159,128
4,2,32,159,65
0,9,233,203,210
4,5,132,139,36
16,8,52,114,68
1,18,181,136,42
0,6,196,223,165
5,9,190,39,38
14,2,101,191,40
11,18,90,170,191
1,17,34,215,204
4,6,144,91,199
12,13,231,226,19
19,10,196,81,173
14,19,246,117,57
