xRGB,yRGB,R,G,B
19.092,15.222,6.000,41.000,157.000
1.684,-0.205,121.000,235.000,156.000
6.699,18.636,96.000,174.000,161.000
14.373,3.043,131.000,172.000,19.000
3.959,5.259,229.000,147.000,155.000
-0.394,2.699,188.000,247.000,211.000
10.255,15.212,173.000,131.000,131.000
4.953,5.613,244.000,129.000,151.000
19.178,17.981,53.000,40.000,218.000
6.086,1.111,235.000,218.000,105.000
9.162,6.106,233.000,87.000,73.000
10.783,6.947,200.000,77.000,50.000
0.006,8.770,206.000,126.000,237.000
8.728,17.357,130.000,133.000,140.000
14.856,-0.035,88.000,241.000,49.000
11.228,8.275,211.000,56.000,20.000
8.686,13.312,158.000,66.000,128.000
2.735,7.308,239.000,108.000,204.000
4.988,16.175,70.000,79.000,199.000
12.969,8.764,154.000,19.000,3.000
1.978,15.717,75.000,160.000,210.000
7.900,16.169,133.000,126.000,178.000
6.690,5.865,190.000,97.000,111.000
4.089,9.742,232.000,37.000,209.000
12.601,3.787,153.000,152.000,27.000
3.898,13.975,100.000,15.000,245.000
4.167,6.274,201.000,118.000,171.000
7.302,4.854,215.000,116.000,116.000
3.189,10.329,222.000,19.000,252.000
4.129,11.733,149.000,18.000,251.000
16.314,3.730,80.000,192.000,17.000
12.332,1.920,168.000,193.000,3.000
12.382,14.059,138.000,69.000,99.000
9.788,14.872,156.000,113.000,136.000
11.092,7.748,209.000,39.000,12.000
19.245,0.122,32.000,208.000,135.000
8.078,14.690,132.000,110.000,154.000
6.737,10.796,165.000,32.000,154.000
4.014,2.698,227.000,212.000,147.000
18.135,-0.202,46.000,254.000,126.000
4.814,11.708,152.000,16.000,209.000
12.853,5.853,149.000,108.000,7.000
8.227,2.826,184.000,166.000,90.000
6.175,4.792,183.000,122.000,141.000
11.775,0.328,145.000,239.000,18.000
12.297,16.088,132.000,124.000,107.000
18.112,14.019,32.000,37.000,125.000
0.676,13.661,142.000,136.000,204.000
13.765,17.028,36.000,74.000,105.000
2.073,6.647,228.000,138.000,202.000
3.360,-0.065,135.000,228.000,97.000
1.754,11.895,172.000,95.000,194.000
6.664,6.389,184.000,99.000,115.000
8.993,9.920,202.000,24.000,71.000
3.006,13.178,135.000,70.000,209.000
7.042,17.343,113.000,137.000,177.000
16.640,16.804,6.000,45.000,190.000
4.909,12.807,138.000,7.000,229.000
15.189,15.200,76.000,40.000,128.000
7.625,9.310,237.000,39.000,106.000
18.916,14.221,21.000,21.000,136.000
-0.061,0.216,108.000,224.000,171.000
17.093,12.967,58.000,23.000,92.000
11.986,19.091,78.000,147.000,108.000
2.248,4.828,201.000,177.000,188.000
15.152,3.694,97.000,173.000,37.000
11.989,1.890,168.000,194.000,12.000
5.258,16.920,43.000,101.000,192.000
14.765,10.005,97.000,16.000,27.000
9.093,9.199,239.000,16.000,71.000
0.061,14.004,156.000,177.000,253.000
6.035,8.671,202.000,51.000,147.000
5.170,5.351,238.000,130.000,141.000
4.284,2.377,217.000,250.000,147.000
1.788,17.008,76.000,176.000,245.000
18.153,2.163,43.000,217.000,80.000
0.393,3.192,159.000,236.000,246.000
9.825,0.152,187.000,213.000,46.000
18.621,17.369,76.000,27.000,192.000
17.668,8.175,9.000,106.000,12.000
8.112,1.897,230.000,186.000,67.000
2.392,10.024,199.000,67.000,242.000
11.996,11.742,174.000,69.000,59.000
-0.328,18.800,5.000,224.000,193.000
19.020,2.269,21.000,234.000,97.000
11.238,4.081,187.000,144.000,28.000
6.681,7.043,252.000,88.000,131.000
15.696,7.384,80.000,115.000,38.000
16.120,0.797,85.000,217.000,70.000
14.090,7.130,126.000,107.000,21.000
3.296,3.131,223.000,236.000,159.000
6.979,2.888,223.000,155.000,100.000
4.312,1.859,211.000,250.000,128.000
10.191,8.354,228.000,38.000,40.000
15.320,16.295,45.000,52.000,123.000
14.350,14.255,77.000,62.000,91.000
5.038,8.840,227.000,17.000,182.000
1.759,14.180,130.000,112.000,214.000
3.019,7.372,243.000,128.000,194.000
15.330,6.916,107.000,113.000,62.000
19.269,6.136,12.000,153.000,100.000
3.682,14.709,98.000,80.000,212.000
9.692,8.350,254.000,29.000,36.000
7.630,11.084,182.000,4.000,125.000
5.288,7.138,195.000,92.000,179.000
10.210,8.641,245.000,5.000,53.000
19.145,3.095,1.000,231.000,49.000
7.654,16.615,135.000,137.000,177.000
6.372,4.929,222.000,121.000,127.000
14.317,19.262,23.000,154.000,127.000
17.986,5.714,30.000,163.000,44.000
1.812,8.669,230.000,72.000,238.000
-0.275,18.971,26.000,254.000,208.000
-0.315,18.602,18.000,214.000,173.000
15.287,7.393,103.000,102.000,57.000
12.847,3.022,141.000,177.000,48.000
17.967,5.969,18.000,142.000,44.000
18.689,14.096,8.000,54.000,127.000
12.808,10.912,141.000,32.000,66.000
4.113,18.119,10.000,117.000,197.000
15.746,4.157,69.000,184.000,36.000
11.367,19.237,95.000,152.000,75.000
16.700,18.895,37.000,70.000,197.000
14.306,6.019,125.000,124.000,27.000
-0.095,5.790,242.000,204.000,225.000
19.197,14.175,26.000,2.000,132.000
11.272,17.374,133.000,145.000,111.000
8.921,17.118,141.000,143.000,145.000
15.965,19.282,30.000,92.000,178.000
12.687,8.371,131.000,79.000,1.000
18.740,-0.059,33.000,200.000,161.000
15.064,-0.135,118.000,220.000,98.000
18.384,17.859,44.000,43.000,204.000
1.812,0.941,153.000,186.000,154.000
10.068,7.207,217.000,48.000,50.000
9.844,13.727,169.000,81.000,122.000
6.701,9.249,230.000,45.000,128.000
13.607,18.249,54.000,106.000,150.000
1.127,18.659,31.000,225.000,254.000
14.157,1.723,141.000,180.000,64.000
-0.301,12.315,182.000,149.000,240.000
5.365,2.015,232.000,245.000,117.000
0.105,0.999,138.000,217.000,191.000
4.055,10.155,214.000,11.000,253.000
0.231,13.848,155.000,173.000,224.000
0.016,1.729,150.000,244.000,204.000
8.261,13.069,141.000,41.000,146.000
2.379,14.018,137.000,122.000,194.000
4.177,8.793,234.000,39.000,210.000
15.324,14.887,76.000,50.000,118.000
10.789,19.121,110.000,161.000,79.000
13.293,4.353,146.000,150.000,35.000
4.965,3.698,246.000,169.000,125.000
7.763,5.617,241.000,110.000,105.000
10.782,3.859,200.000,163.000,6.000
17.102,6.704,62.000,115.000,76.000
19.291,16.634,51.000,27.000,202.000
17.949,5.872,30.000,145.000,10.000
19.348,-0.260,44.000,199.000,156.000
16.209,1.163,96.000,209.000,70.000
16.797,12.189,61.000,19.000,75.000
13.145,3.891,160.000,153.000,72.000
10.697,10.738,181.000,30.000,75.000
3.729,19.222,2.000,178.000,170.000
7.777,8.663,247.000,5.000,92.000
19.199,-0.081,11.000,254.000,151.000
2.904,4.920,249.000,165.000,170.000
10.821,7.780,235.000,11.000,18.000
1.157,18.903,15.000,236.000,242.000
13.359,-0.312,162.000,231.000,73.000
5.083,16.028,84.000,84.000,190.000
5.886,0.900,241.000,242.000,99.000
14.924,5.706,99.000,134.000,67.000
19.074,17.719,65.000,17.000,215.000
1.190,12.611,148.000,136.000,238.000
17.948,0.044,49.000,200.000,136.000
11.255,4.291,181.000,160.000,49.000
8.690,14.237,139.000,84.000,138.000
3.268,6.190,194.000,146.000,184.000
17.807,12.368,41.000,38.000,82.000
8.393,19.108,134.000,183.000,150.000
15.333,6.171,94.000,134.000,73.000
18.682,4.961,9.000,171.000,9.000
18.958,0.049,17.000,227.000,165.000
4.883,13.361,107.000,27.000,251.000
17.658,3.787,34.000,182.000,43.000
13.788,17.906,42.000,103.000,104.000
3.763,-0.213,169.000,220.000,100.000
17.349,18.991,2.000,69.000,220.000
5.674,10.760,187.000,16.000,184.000
4.671,14.286,114.000,38.000,250.000
2.200,11.050,184.000,64.000,246.000
6.250,4.821,220.000,129.000,134.000
14.850,17.031,36.000,81.000,136.000
18.052,0.047,48.000,239.000,141.000
4.711,16.085,68.000,91.000,187.000
8.952,5.603,248.000,94.000,66.000
2.083,13.379,164.000,111.000,201.000
18.994,17.185,56.000,16.000,216.000
18.618,16.973,62.000,2.000,208.000
10.050,9.223,218.000,19.000,52.000
5.302,12.602,106.000,0.000,230.000
16.788,0.842,46.000,229.000,113.000
4.750,16.688,64.000,107.000,202.000
6.296,4.136,231.000,152.000,108.000
13.790,7.697,111.000,101.000,8.000
19.133,17.374,69.000,14.000,223.000
0.265,-0.372,84.000,215.000,187.000
6.975,14.670,113.000,67.000,155.000
6.165,14.023,101.000,52.000,207.000
12.395,2.358,156.000,178.000,42.000
16.234,3.735,70.000,172.000,24.000
9.172,2.111,182.000,184.000,75.000
0.136,8.004,221.000,132.000,240.000
7.930,-0.227,233.000,226.000,54.000
7.896,13.027,114.000,37.000,157.000
7.662,19.095,114.000,162.000,146.000
18.775,2.890,1.000,254.000,59.000
4.223,11.333,176.000,22.000,241.000
1.887,6.049,253.000,168.000,196.000
9.249,13.305,159.000,55.000,135.000
3.309,17.976,26.000,132.000,249.000
14.626,2.202,94.000,211.000,22.000
8.033,13.850,153.000,72.000,159.000
1.111,12.309,168.000,107.000,228.000
15.058,18.732,36.000,99.000,152.000
2.755,13.917,138.000,92.000,241.000
4.230,9.285,250.000,38.000,214.000
16.910,18.932,12.000,38.000,204.000
8.078,3.231,189.000,176.000,90.000
0.276,16.051,103.000,170.000,234.000
0.066,2.858,160.000,199.000,220.000
0.079,15.211,131.000,174.000,220.000
6.388,18.698,47.000,136.000,171.000
17.086,2.938,69.000,242.000,31.000
10.879,10.176,207.000,41.000,61.000
7.696,6.113,194.000,84.000,87.000
8.277,14.865,146.000,79.000,183.000
18.908,2.133,22.000,224.000,83.000
0.028,4.078,209.000,253.000,233.000
10.791,4.610,197.000,129.000,50.000
12.307,3.093,167.000,172.000,33.000
0.009,18.067,50.000,223.000,203.000
2.289,5.154,213.000,187.000,182.000
7.827,16.683,144.000,157.000,178.000
-0.160,9.839,206.000,106.000,248.000
14.119,19.068,37.000,122.000,126.000
7.769,15.026,117.000,81.000,149.000
14.907,0.379,110.000,203.000,96.000
17.399,0.136,72.000,194.000,136.000
8.899,3.239,195.000,177.000,61.000
11.926,6.946,171.000,72.000,41.000
13.874,1.972,123.000,190.000,74.000
5.804,9.652,222.000,20.000,181.000
9.146,4.360,190.000,135.000,63.000
16.386,18.960,17.000,85.000,162.000
9.145,0.244,217.000,235.000,47.000
19.399,14.673,14.000,19.000,186.000
7.346,3.362,226.000,172.000,96.000
18.668,3.884,10.000,209.000,39.000
10.265,5.778,199.000,102.000,65.000
13.999,12.018,111.000,23.000,66.000
1.321,0.158,125.000,206.000,167.000
15.064,18.840,9.000,93.000,135.000
5.156,9.778,216.000,32.000,207.000
17.732,12.289,42.000,44.000,89.000
-0.205,18.611,13.000,222.000,180.000
10.669,10.897,173.000,18.000,65.000
13.955,13.398,103.000,22.000,102.000
3.307,8.073,238.000,75.000,220.000
11.836,9.766,180.000,26.000,49.000
6.367,17.786,95.000,147.000,189.000
11.719,15.744,124.000,114.000,116.000
10.014,9.085,214.000,16.000,55.000
16.147,15.930,61.000,56.000,154.000
2.347,6.085,247.000,168.000,195.000
13.742,4.341,127.000,155.000,68.000
9.888,6.120,232.000,106.000,51.000
16.128,6.694,69.000,115.000,11.000
5.926,6.771,186.000,92.000,123.000
0.149,16.302,101.000,210.000,218.000
0.301,15.964,93.000,194.000,204.000
7.659,9.747,241.000,0.000,115.000
3.128,3.246,243.000,241.000,171.000
19.228,-0.166,21.000,203.000,128.000
11.275,17.305,123.000,139.000,116.000
19.383,8.854,2.000,101.000,11.000
1.923,16.816,51.000,170.000,226.000
13.984,17.316,57.000,106.000,129.000
-0.318,3.924,178.000,180.000,253.000
19.064,4.080,11.000,204.000,46.000
15.240,3.842,100.000,160.000,55.000
2.898,12.381,154.000,64.000,201.000
3.906,15.740,35.000,99.000,233.000
0.855,1.802,167.000,179.000,194.000
1.353,3.067,186.000,245.000,206.000
15.025,10.283,112.000,13.000,4.000
1.143,14.726,104.000,162.000,232.000
5.680,6.177,221.000,109.000,136.000
14.306,19.042,48.000,108.000,145.000
19.275,12.155,24.000,41.000,88.000
16.103,5.325,91.000,152.000,29.000
18.617,7.776,5.000,105.000,77.000
18.714,18.729,67.000,16.000,243.000
17.312,6.727,47.000,140.000,58.000
2.077,4.663,202.000,182.000,200.000
10.794,16.603,125.000,127.000,110.000
1.999,14.761,100.000,157.000,239.000
16.236,13.867,77.000,0.000,138.000
5.978,16.847,80.000,105.000,164.000
11.700,7.957,201.000,60.000,12.000
3.602,5.898,235.000,140.000,153.000
9.855,6.076,235.000,107.000,53.000
15.619,12.779,65.000,21.000,108.000
5.917,10.777,173.000,28.000,185.000
14.093,7.341,132.000,85.000,58.000
1.803,8.717,235.000,71.000,249.000
19.014,3.605,17.000,212.000,19.000
-0.201,0.921,131.000,210.000,211.000
7.611,7.101,213.000,80.000,93.000
5.340,11.615,158.000,10.000,214.000
5.884,19.177,61.000,177.000,178.000
16.634,16.033,93.000,3.000,153.000
19.335,19.261,42.000,36.000,247.000
3.663,17.317,6.000,112.000,211.000
14.344,3.032,127.000,187.000,36.000
1.144,9.672,198.000,77.000,248.000
14.636,7.875,95.000,101.000,18.000
18.649,4.931,16.000,187.000,35.000
15.994,10.049,93.000,13.000,10.000
16.742,1.772,47.000,237.000,70.000
11.970,17.763,86.000,114.000,95.000
2.774,6.367,181.000,153.000,184.000
9.208,-0.188,230.000,211.000,37.000
4.161,1.623,213.000,243.000,148.000
5.374,1.851,233.000,222.000,122.000
13.280,7.259,140.000,96.000,38.000
6.085,11.665,148.000,9.000,201.000
18.651,19.297,15.000,30.000,250.000
6.108,0.049,211.000,235.000,102.000
13.722,0.294,108.000,254.000,45.000
12.891,19.214,31.000,157.000,111.000
7.844,4.105,183.000,131.000,84.000
2.190,9.381,248.000,72.000,244.000
0.337,10.306,209.000,94.000,233.000
9.178,0.374,223.000,210.000,7.000
-0.210,19.228,44.000,248.000,173.000
0.042,3.692,198.000,224.000,228.000
6.165,14.037,134.000,71.000,198.000
18.873,13.934,26.000,2.000,140.000
3.705,18.005,48.000,131.000,207.000
4.776,8.386,252.000,57.000,168.000
5.090,13.647,115.000,48.000,245.000
18.681,16.938,64.000,8.000,225.000
12.696,10.645,158.000,16.000,67.000
17.050,19.097,8.000,41.000,214.000
3.369,-0.169,159.000,239.000,94.000
7.807,12.290,169.000,22.000,144.000
19.006,1.716,12.000,219.000,69.000
12.942,14.807,85.000,79.000,90.000
3.911,8.019,236.000,82.000,183.000
12.245,14.928,135.000,100.000,97.000
0.362,19.012,67.000,249.000,176.000
17.200,12.208,56.000,39.000,84.000
8.062,3.696,202.000,153.000,92.000
13.880,14.105,112.000,51.000,122.000
15.635,4.003,95.000,193.000,5.000
1.826,17.131,62.000,169.000,199.000
12.016,6.033,161.000,95.000,40.000
13.244,1.323,137.000,211.000,49.000
8.646,0.036,229.000,218.000,35.000
5.815,6.710,231.000,101.000,150.000
6.956,7.247,245.000,83.000,118.000
10.030,9.619,213.000,5.000,63.000
6.843,15.052,120.000,91.000,200.000
8.054,12.763,155.000,55.000,158.000
10.398,3.380,179.000,158.000,71.000
8.366,11.764,133.000,28.000,134.000
8.061,18.814,118.000,180.000,162.000
-0.139,5.888,250.000,210.000,225.000
9.397,16.702,157.000,129.000,153.000
1.830,0.203,103.000,227.000,144.000
16.394,1.017,82.000,248.000,51.000
14.935,9.782,109.000,42.000,11.000
-0.078,16.282,81.000,186.000,230.000
3.177,12.353,175.000,57.000,229.000
9.940,17.259,168.000,148.000,126.000
7.603,6.831,223.000,91.000,89.000
12.797,15.898,112.000,88.000,133.000
15.800,0.250,102.000,227.000,96.000
15.338,6.259,98.000,122.000,27.000
0.765,19.188,10.000,218.000,203.000
8.394,6.337,212.000,101.000,98.000
16.172,9.128,87.000,70.000,23.000
14.128,10.376,131.000,46.000,5.000
15.895,15.671,63.000,53.000,147.000
11.730,13.629,121.000,92.000,87.000
7.394,10.871,175.000,43.000,168.000
6.163,4.802,182.000,109.000,124.000
18.632,8.969,8.000,76.000,32.000
13.613,7.847,125.000,76.000,46.000
6.876,7.138,204.000,89.000,120.000
2.859,-0.034,137.000,233.000,96.000
15.226,11.900,98.000,8.000,57.000
14.751,16.050,71.000,68.000,131.000
2.097,-0.237,108.000,197.000,135.000
9.831,9.774,200.000,7.000,70.000
-0.312,17.644,49.000,235.000,230.000
8.926,6.063,240.000,101.000,86.000
18.662,12.281,21.000,74.000,99.000
8.631,-0.319,220.000,192.000,1.000
13.080,0.637,132.000,210.000,22.000
16.683,0.026,64.000,254.000,109.000
15.179,7.846,102.000,92.000,1.000
11.253,13.989,138.000,99.000,107.000
12.020,2.862,156.000,177.000,81.000
6.341,-0.013,218.000,235.000,76.000
7.894,8.645,253.000,9.000,107.000
7.124,7.641,251.000,82.000,119.000
9.326,14.033,122.000,78.000,140.000
13.345,19.337,9.000,146.000,110.000
4.392,9.262,234.000,27.000,213.000
17.616,2.722,36.000,241.000,47.000
5.392,16.229,66.000,83.000,193.000
1.365,15.841,93.000,180.000,233.000
10.981,18.639,86.000,155.000,95.000
10.969,18.772,72.000,169.000,92.000
10.189,14.969,167.000,99.000,134.000
14.359,-0.390,138.000,239.000,75.000
1.259,-0.155,127.000,222.000,158.000
12.852,19.122,43.000,152.000,116.000
5.726,19.285,63.000,155.000,174.000
5.010,15.151,71.000,69.000,214.000
9.208,-0.056,219.000,206.000,20.000
5.253,4.926,222.000,142.000,137.000
-0.156,16.201,90.000,207.000,214.000
11.193,16.377,157.000,126.000,97.000
7.759,15.982,116.000,105.000,142.000
5.622,10.936,173.000,3.000,171.000
4.752,5.275,216.000,129.000,151.000
2.675,12.727,144.000,85.000,253.000
16.600,11.807,32.000,8.000,65.000
5.035,12.124,157.000,21.000,214.000
10.731,3.709,205.000,152.000,48.000
0.175,2.758,193.000,252.000,220.000
17.923,9.980,64.000,67.000,78.000
10.249,5.647,247.000,121.000,50.000
2.371,5.131,221.000,183.000,193.000
17.793,14.725,49.000,18.000,159.000
5.809,14.908,88.000,61.000,193.000
7.635,5.011,216.000,113.000,97.000
13.768,11.240,108.000,22.000,28.000
5.183,10.834,193.000,13.000,209.000
9.731,10.993,186.000,13.000,76.000
3.266,16.041,66.000,111.000,232.000
17.183,4.210,44.000,220.000,7.000
4.665,3.159,249.000,174.000,138.000
19.032,1.733,15.000,248.000,76.000
3.218,3.325,230.000,217.000,148.000
-0.035,16.774,74.000,206.000,199.000
5.867,13.953,125.000,53.000,195.000
9.804,10.370,215.000,7.000,70.000
11.879,15.914,132.000,113.000,75.000
0.989,7.202,235.000,146.000,232.000
0.909,6.895,253.000,160.000,207.000
0.950,8.971,232.000,89.000,243.000
8.680,19.195,102.000,187.000,131.000
0.840,2.054,168.000,227.000,191.000
14.833,19.340,45.000,110.000,165.000
3.853,6.047,239.000,123.000,154.000
5.020,8.723,241.000,28.000,183.000
9.626,13.177,174.000,58.000,116.000
4.692,6.050,200.000,112.000,140.000
12.747,9.725,151.000,40.000,44.000
-0.237,13.121,139.000,160.000,220.000
11.210,8.969,218.000,14.000,5.000
9.968,19.059,128.000,174.000,100.000
5.642,11.116,171.000,1.000,188.000
3.344,4.855,247.000,155.000,163.000
17.396,5.606,69.000,159.000,18.000
13.879,7.713,119.000,75.000,18.000
19.313,8.270,26.000,124.000,60.000
19.162,18.676,74.000,46.000,250.000
4.823,14.394,90.000,31.000,235.000
1.100,5.988,247.000,174.000,211.000
18.842,6.609,14.000,137.000,70.000
12.691,18.697,30.000,159.000,95.000
7.359,6.031,208.000,100.000,111.000
7.319,13.267,108.000,12.000,173.000
13.006,0.086,140.000,223.000,55.000
2.299,1.243,158.000,236.000,159.000
4.718,0.144,197.000,245.000,120.000
3.105,6.170,228.000,142.000,171.000
17.166,9.963,22.000,3.000,7.000
13.377,4.678,155.000,124.000,40.000
7.088,2.105,191.000,200.000,105.000
1.927,19.203,17.000,199.000,246.000
5.616,18.296,84.000,141.000,186.000
9.678,12.133,162.000,47.000,101.000
7.051,8.273,243.000,50.000,131.000
5.053,7.372,192.000,96.000,145.000
11.022,7.607,195.000,62.000,60.000
7.808,14.987,100.000,81.000,149.000
7.632,3.271,161.000,177.000,95.000
10.866,6.656,218.000,63.000,28.000
2.890,9.984,214.000,51.000,221.000
11.766,-0.035,128.000,222.000,23.000
6.194,5.291,187.000,108.000,140.000
3.617,-0.139,171.000,201.000,113.000
10.888,5.903,229.000,112.000,33.000
-0.302,19.162,49.000,225.000,187.000
10.650,16.028,129.000,117.000,115.000
2.001,11.925,152.000,92.000,211.000
7.003,2.134,171.000,188.000,99.000
6.951,10.927,179.000,14.000,173.000
1.917,18.914,23.000,204.000,243.000
3.309,-0.275,140.000,213.000,127.000
1.924,0.088,128.000,209.000,126.000
15.273,-0.224,144.000,253.000,88.000
-0.264,5.136,243.000,223.000,251.000
8.136,0.393,252.000,223.000,54.000
10.666,17.663,107.000,149.000,95.000
9.048,17.674,131.000,157.000,133.000
15.279,2.779,114.000,212.000,13.000
19.336,11.347,10.000,37.000,76.000
1.814,10.795,190.000,66.000,239.000
8.179,17.395,136.000,153.000,181.000
1.839,3.954,210.000,194.000,186.000
8.370,4.928,233.000,134.000,98.000
0.622,-0.122,96.000,201.000,137.000
15.847,0.025,112.000,215.000,104.000
8.728,10.828,195.000,13.000,111.000
15.344,12.792,92.000,4.000,81.000
9.697,6.770,222.000,91.000,48.000
18.622,10.165,19.000,67.000,87.000
16.767,7.790,47.000,97.000,13.000
11.100,8.838,214.000,47.000,52.000
6.352,18.168,83.000,131.000,178.000
10.861,11.889,183.000,70.000,85.000
3.193,9.786,215.000,38.000,227.000
1.964,14.299,109.000,115.000,238.000
6.286,13.850,93.000,13.000,184.000
4.945,17.925,64.000,119.000,176.000
18.930,13.842,34.000,33.000,122.000
5.672,9.819,211.000,28.000,172.000
11.282,12.845,178.000,91.000,79.000
17.803,8.852,21.000,76.000,18.000
3.115,9.229,247.000,45.000,237.000
4.109,17.123,23.000,116.000,203.000
4.203,3.208,251.000,237.000,141.000
1.727,8.128,235.000,99.000,205.000
11.742,8.843,197.000,18.000,15.000
3.136,2.654,216.000,201.000,161.000
11.162,5.373,241.000,134.000,22.000
5.099,8.836,250.000,11.000,177.000
7.896,8.888,216.000,19.000,121.000
4.882,12.142,163.000,1.000,231.000
14.272,5.283,118.000,154.000,42.000
16.135,5.121,79.000,176.000,15.000
17.204,17.160,34.000,41.000,169.000
3.699,1.161,188.000,211.000,124.000
9.817,2.211,213.000,173.000,36.000
13.127,12.059,150.000,13.000,85.000
8.222,11.921,174.000,54.000,154.000
19.373,8.059,19.000,111.000,62.000
0.016,6.753,235.000,172.000,224.000
7.996,8.875,229.000,35.000,118.000
14.396,19.023,1.000,167.000,105.000
16.962,17.112,19.000,47.000,176.000
0.969,17.765,50.000,227.000,251.000
8.623,16.972,161.000,160.000,170.000
19.233,1.062,15.000,212.000,102.000
12.600,3.012,152.000,177.000,48.000
17.790,12.196,5.000,8.000,88.000
14.748,13.868,92.000,42.000,116.000
2.709,14.103,129.000,83.000,203.000
19.201,12.748,34.000,62.000,114.000
7.271,0.345,227.000,220.000,67.000
11.664,19.170,57.000,166.000,73.000
1.748,1.846,159.000,250.000,158.000
14.246,3.656,120.000,169.000,52.000
4.700,2.925,219.000,198.000,124.000
14.325,18.906,9.000,126.000,92.000
18.021,9.136,27.000,79.000,46.000
8.622,4.246,203.000,147.000,78.000
15.753,1.776,104.000,244.000,45.000
0.062,1.647,132.000,224.000,195.000
9.688,0.639,222.000,176.000,2.000
7.723,13.024,127.000,33.000,150.000
15.289,5.703,108.000,132.000,36.000
3.898,5.004,181.000,166.000,151.000
17.294,9.644,32.000,55.000,41.000
18.850,6.048,28.000,150.000,53.000
7.137,4.131,194.000,148.000,104.000
15.735,19.287,1.000,75.000,145.000
17.955,0.265,70.000,224.000,149.000
11.753,6.764,184.000,84.000,68.000
0.632,16.247,83.000,170.000,205.000
12.929,17.082,77.000,111.000,106.000
4.395,7.686,192.000,62.000,182.000
1.735,11.930,171.000,80.000,197.000
1.175,5.989,232.000,177.000,207.000
2.306,17.838,35.000,192.000,249.000
7.286,11.168,177.000,50.000,173.000
19.013,14.089,19.000,12.000,135.000
4.829,0.198,182.000,204.000,103.000
4.320,15.748,55.000,75.000,227.000
10.359,3.753,230.000,157.000,49.000
3.710,5.046,197.000,155.000,156.000
6.118,-0.075,216.000,234.000,90.000
16.755,10.656,7.000,8.000,20.000
15.167,10.130,93.000,13.000,10.000
17.999,3.269,50.000,248.000,49.000
-0.375,19.304,63.000,249.000,237.000
16.018,11.030,49.000,7.000,23.000
14.275,13.991,104.000,26.000,109.000
15.973,4.007,79.000,179.000,40.000
7.988,18.153,150.000,171.000,183.000
8.776,14.055,121.000,76.000,139.000
3.027,7.010,197.000,127.000,198.000
5.765,13.833,102.000,9.000,175.000
11.269,8.659,217.000,32.000,10.000
13.198,9.966,174.000,1.000,22.000
13.275,10.028,171.000,15.000,11.000
18.351,8.979,21.000,73.000,15.000
-0.294,3.373,171.000,204.000,237.000
5.672,14.255,88.000,4.000,163.000
17.910,5.350,36.000,178.000,13.000
5.643,14.393,102.000,16.000,179.000
2.917,3.813,220.000,188.000,173.000
8.793,15.101,162.000,92.000,169.000
18.777,0.228,19.000,223.000,171.000
14.989,4.895,101.000,165.000,12.000
10.377,3.819,242.000,154.000,49.000
16.794,13.128,41.000,5.000,101.000
9.871,9.346,218.000,24.000,44.000
10.795,0.316,189.000,224.000,16.000
1.758,0.154,115.000,218.000,128.000
17.686,17.770,24.000,34.000,197.000
6.952,0.222,250.000,215.000,84.000
7.760,3.051,202.000,150.000,78.000
3.142,19.041,15.000,174.000,214.000
12.128,5.931,196.000,123.000,3.000
14.317,8.688,138.000,33.000,0.000
18.188,5.671,38.000,153.000,40.000
11.739,6.610,184.000,82.000,0.000
16.874,18.813,35.000,73.000,209.000
8.936,7.787,212.000,50.000,67.000
4.355,10.126,219.000,15.000,205.000
13.990,18.182,21.000,101.000,88.000
16.088,1.862,90.000,243.000,43.000
15.151,8.111,120.000,91.000,6.000
7.254,8.987,220.000,21.000,134.000
-0.101,3.691,202.000,212.000,253.000
3.051,17.328,25.000,133.000,237.000
18.787,5.687,24.000,152.000,48.000
8.034,15.158,140.000,66.000,172.000
18.973,19.185,4.000,25.000,233.000
7.665,5.073,208.000,138.000,97.000
15.848,10.028,70.000,5.000,6.000
-0.128,13.748,153.000,184.000,228.000
0.084,5.016,211.000,194.000,244.000
9.626,9.377,223.000,26.000,54.000
15.946,13.172,63.000,26.000,75.000
7.721,12.118,162.000,45.000,148.000
7.662,14.930,119.000,77.000,151.000
1.955,13.815,135.000,125.000,238.000
10.203,14.376,129.000,66.000,132.000
1.272,18.759,15.000,228.000,237.000
3.810,6.235,244.000,126.000,160.000
17.096,3.281,67.000,212.000,42.000
4.724,14.374,84.000,6.000,242.000
4.615,6.910,205.000,94.000,170.000
1.822,18.648,4.000,199.000,181.000
10.764,18.718,75.000,157.000,79.000
2.302,14.869,100.000,132.000,205.000
2.612,14.222,106.000,78.000,211.000
-0.353,15.054,136.000,193.000,225.000
1.955,1.118,149.000,199.000,150.000
10.884,14.268,164.000,97.000,106.000
13.055,9.906,165.000,12.000,26.000
15.642,14.127,62.000,22.000,104.000
0.637,0.233,111.000,236.000,144.000
14.131,16.684,46.000,113.000,86.000
11.123,19.349,90.000,165.000,113.000
4.986,18.790,16.000,161.000,157.000
14.969,18.605,36.000,128.000,155.000
1.770,8.167,214.000,99.000,214.000
9.376,11.159,190.000,22.000,108.000
13.170,16.611,51.000,126.000,90.000
1.610,11.858,146.000,87.000,216.000
7.730,12.105,158.000,21.000,127.000
5.926,8.249,204.000,68.000,152.000
4.729,-0.301,180.000,227.000,73.000
0.313,18.032,51.000,216.000,206.000
15.841,5.372,77.000,179.000,9.000
